step,matrix,m,n,r_null,G_r_spectrum,G_stable_rank_G,G_alignment_GW,G_G_fro,G_energy_top,G_energy_mid,G_energy_tail,G_energy_top_rows,G_energy_tail_rows,G_pangle_Gtop_Wtop_mean,H_r_spectrum,H_stable_rank_G,H_alignment_GW,H_G_fro,H_energy_top,H_energy_mid,H_energy_tail,H_energy_top_rows,H_energy_tail_rows,H_pangle_Gtop_Wtop_mean,snr_diag_median,snr_offdiag_median,spearman_absC_snr,rho_sigma_absmed,rho_frame_absmed
25,model.layers.7.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00015734942280687392,2.8145573139190674,-0.0010271568316966295,0.17839759588241577,0.0008037902298383415,0.180289626121521,0.25938934087753296,0.007980981841683388,0.5218139886856079,1.5322896242141724,0.00020530946494545788,246.35946655273438,2.4759725647527375e-07,0.00018945943156722933,6.991634290898219e-05,0.22440864145755768,0.2677924633026123,0.008712717331945896,0.524092435836792,1.530802607536316,0.09582110494375229,0.09975922852754593,0.7960063219070435,0.1961679905653,0.1985970139503479
25,model.layers.7.self_attn.k_proj.weight,512,1024,0.0009765625,0.0008596975822001696,3.369354248046875,2.1552632460952736e-05,0.127508744597435,0.0005288068205118179,0.14734825491905212,0.25927335023880005,0.027271930128335953,0.7171131372451782,1.3471460342407227,0.000978469499386847,99.67427825927734,1.575228088768199e-05,7.711689977440983e-05,6.184486846905202e-05,0.21106933057308197,0.2764257788658142,0.009393650107085705,0.549935519695282,1.4293407201766968,,,,,
25,model.layers.7.self_attn.v_proj.weight,512,1024,0.0009765625,0.0008559242123737931,1.8359253406524658,0.00017422462406102568,0.26555177569389343,0.00018828838074114174,0.1376681625843048,0.2564351260662079,0.00272248312830925,0.7328435778617859,1.4772614240646362,0.0009495090343989432,71.43797302246094,1.5337580407503992e-05,7.947641279315576e-05,8.264239295385778e-05,0.22697585821151733,0.2563706338405609,0.009125781245529652,0.5216992497444153,1.4516197443008423,,,,,
25,model.layers.7.self_attn.o_proj.weight,1024,2048,0.00048828125,0.00024527296773158014,2.2152347564697266,5.9975449403282255e-05,0.41925469040870667,3.800965714617632e-05,0.14951711893081665,0.3460906147956848,0.012166881002485752,0.5067669749259949,1.4211498498916626,0.0004407023952808231,79.71361541748047,-4.786228146258509e-06,0.0001634769287193194,5.092424544272944e-05,0.18441610038280487,0.31123191118240356,0.00684000737965107,0.6060771942138672,1.5194529294967651,,,,,
25,model.layers.15.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00013050358393229544,3.7025318145751953,-6.296337960520759e-05,0.2060190886259079,0.0003589447005651891,0.2105519026517868,0.23932720720767975,0.004089398309588432,0.44514307379722595,1.5490156412124634,0.00021764700068160892,227.4134979248047,7.395864940917818e-06,0.0001754773111315444,7.066512625897303e-05,0.22133156657218933,0.2693098783493042,0.00813362654298544,0.5058433413505554,1.5277233123779297,0.09201706945896149,0.0929083600640297,0.7882190942764282,,
25,model.layers.15.self_attn.k_proj.weight,512,1024,0.0009765625,0.0011874992633238435,5.8240275382995605,1.9387804059078917e-05,0.16286124289035797,6.553482671733946e-05,0.2712962031364441,0.22688435018062592,0.003689439967274666,0.5309240221977234,1.4597610235214233,0.000856696511618793,73.1419906616211,2.8185020710225217e-05,7.320715667447075e-05,6.14227174082771e-05,0.20036812126636505,0.2914884686470032,0.0068434919230639935,0.5789303183555603,1.4752676486968994,,,,,
25,model.layers.15.self_attn.v_proj.weight,512,1024,0.0009765625,0.0009104037890210748,1.8936830759048462,-0.0011288902023807168,0.15851019322872162,0.000239356784732081,0.16925983130931854,0.2768004834651947,0.005998796317726374,0.6788941621780396,1.451522707939148,0.0009296849020756781,54.42405319213867,4.82932500744937e-06,6.408736953744665e-05,0.00010243932774756104,0.226852685213089,0.26149946451187134,0.007349185645580292,0.5171156525611877,1.4474533796310425,,,,0.24646970629692078,0.2426198273897171
25,model.layers.15.self_attn.o_proj.weight,1024,2048,0.00048828125,0.000466268538730219,1.9512932300567627,-0.00036145735066384077,0.29259300231933594,2.2096104657975957e-05,0.08945147693157196,0.47547438740730286,0.007800620514899492,0.6015046834945679,1.4507917165756226,0.00044681879808194935,64.41806030273438,2.160412805096712e-05,0.00013599735393654555,7.211949559859931e-05,0.19739435613155365,0.29793742299079895,0.00848512165248394,0.5729374289512634,1.4883874654769897,,,,,
25,model.layers.19.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00016558558854740113,3.1930840015411377,0.001099444692954421,0.1133173257112503,0.0005477354861795902,0.2235036939382553,0.2328270971775055,0.008720364421606064,0.4328277111053467,1.5263751745224,0.00022465834626927972,236.62417602539062,-9.98833115772868e-07,0.00017385714454576373,7.19155214028433e-05,0.2202121913433075,0.2718554139137268,0.008613171055912971,0.5153698921203613,1.5230238437652588,0.09039954841136932,0.09275468438863754,0.7769734263420105,,
25,model.layers.19.self_attn.k_proj.weight,512,1024,0.0009765625,0.0011047719744965434,3.7306628227233887,-8.901160072127823e-06,0.11519747972488403,0.00026343908393755555,0.2523559629917145,0.2185768485069275,0.012946364469826221,0.560499906539917,1.3632348775863647,0.000987056759186089,82.34339141845703,-1.2649154086830094e-05,7.398289744742215e-05,0.00010094828758155927,0.20409917831420898,0.28663188219070435,0.007894511334598064,0.566103994846344,1.4695590734481812,,,,,
25,model.layers.19.self_attn.v_proj.weight,512,1024,0.0009765625,0.0008830925216898322,1.632365107536316,-0.0033851750195026398,0.09028127789497375,0.003532211296260357,0.12242741882801056,0.27666518092155457,0.011166291311383247,0.7149410247802734,1.430907130241394,0.001041972078382969,70.54302978515625,2.439466697978787e-05,5.560414138017222e-05,8.205437188735232e-05,0.20822782814502716,0.28492358326911926,0.011233984492719173,0.5289154648780823,1.3929367065429688,,,,,
25,model.layers.19.self_attn.o_proj.weight,1024,2048,0.00048828125,0.0006544798379763961,1.4207161664962769,-0.0009943002369254827,0.18337473273277283,6.913944525877014e-05,0.05458822101354599,0.5500960350036621,0.006357615347951651,0.6434202790260315,1.4699764251708984,0.0004626587324310094,115.82929992675781,1.779948070179671e-05,0.0001143470944953151,7.223935972433537e-05,0.21030977368354797,0.28057554364204407,0.008891984820365906,0.532077431678772,1.4739048480987549,,,,,
25,model.layers.1.mlp.gate_proj.weight,3584,1024,0.00027901785714285713,0.00039312426815740764,3.0977683067321777,0.0010680147679522634,0.16172772645950317,0.00020214002870488912,0.1772013157606125,0.31313177943229675,0.007346895057708025,0.5416231155395508,1.5162330865859985,0.000278210558462888,249.1339111328125,1.2465269719541539e-05,0.00018899973656516522,8.784707461018115e-05,0.2331131249666214,0.2570239305496216,0.009204162284731865,0.5124638080596924,1.5169652700424194,,,,0.22604747116565704,0.22306764125823975
25,model.layers.1.mlp.up_proj.weight,3584,1024,0.00027901785714285713,0.000212830476812087,2.8339929580688477,0.0006193288136273623,0.26876217126846313,0.00014966019080020487,0.1616605967283249,0.3318001627922058,0.008224432356655598,0.5129764676094055,1.5147207975387573,0.0002944629522971809,143.63893127441406,1.2918351330881706e-06,0.00023347917885985225,0.00010351872333558276,0.2322794497013092,0.2571639120578766,0.00987964402884245,0.5028442740440369,1.5109742879867554,,,,,
25,model.layers.1.mlp.down_proj.weight,1024,3584,0.00027901785714285713,0.00027599214809015393,5.45313835144043,0.0006150456028990448,0.2661548852920532,0.0010197111405432224,0.1835242062807083,0.2911849319934845,0.013634350150823593,0.561980664730072,1.4279645681381226,0.00029947853181511164,214.9243621826172,5.531359420274384e-05,0.0002382524689892307,8.408310532104224e-05,0.22305768728256226,0.2663750946521759,0.008723624050617218,0.5282860994338989,1.4727528095245361,0.10635139048099518,0.1174241378903389,0.7758417129516602,,
25,model.layers.12.mlp.gate_proj.weight,3584,1024,0.00027901785714285713,0.000194377193110995,3.097693920135498,-8.356379112228751e-05,0.20972208678722382,0.0007382796029560268,0.18290013074874878,0.2489633411169052,0.005837755277752876,0.5771210789680481,1.5326131582260132,0.0002690552792046219,184.17495727539062,-3.24041752719495e-06,0.0001931854640133679,8.506116137141362e-05,0.21785113215446472,0.2741565406322479,0.00805353932082653,0.5372670292854309,1.5253511667251587,,,,,
25,model.layers.12.mlp.up_proj.weight,3584,1024,0.00027901785714285713,0.0002763367956504226,3.0534024238586426,0.0002561598375905305,0.33426225185394287,0.00030966114718466997,0.21684594452381134,0.2556587755680084,0.006926494650542736,0.5141110420227051,1.5156443119049072,0.0002631736861076206,158.50694274902344,4.808336598216556e-05,0.0002154016401618719,8.7637898104731e-05,0.22369539737701416,0.26561668515205383,0.009718310087919235,0.5058544278144836,1.5083808898925781,,,,,
25,model.layers.12.mlp.down_proj.weight,1024,3584,0.00027901785714285713,0.00025070711853913963,6.223175525665283,0.0002648296067491174,0.3266364336013794,0.00014485177234746516,0.2104795128107071,0.2783893644809723,0.020152943208813667,0.5047232508659363,1.3898279666900635,0.00026754074497148395,123.76326751708984,5.654672713717446e-05,0.00023600827262271196,8.796464680926874e-05,0.19436118006706238,0.2948187589645386,0.008090009912848473,0.585342526435852,1.5179734230041504,0.09777174890041351,0.09633991867303848,0.8011353015899658,,
25,model.layers.22.mlp.gate_proj.weight,3584,1024,0.00027901785714285713,0.00029199713026173413,3.2283363342285156,-0.0003144195070490241,0.08427472412586212,0.0018991827964782715,0.1804000586271286,0.2534080445766449,0.010663950815796852,0.5577329993247986,1.5211023092269897,0.0002505791198927909,236.7476348876953,1.9039171093027107e-06,0.0001452277065254748,6.521492468891665e-05,0.22428816556930542,0.26718777418136597,0.009220145642757416,0.5303027629852295,1.5282645225524902,,,,0.241983562707901,0.24311038851737976
25,model.layers.22.mlp.up_proj.weight,3584,1024,0.00027901785714285713,0.00044110859744250774,2.9553396701812744,-5.657855945173651e-05,0.18810035288333893,0.001598770497366786,0.1777493804693222,0.28581809997558594,0.017562860623002052,0.5654528737068176,1.5064496994018555,0.0002821139059960842,193.94097900390625,2.6144938601646572e-05,0.00018175889272242785,0.00011145281314384192,0.2339070737361908,0.25519344210624695,0.009730866178870201,0.5059463381767273,1.5111004114151,,,,,
25,model.layers.22.mlp.down_proj.weight,1024,3584,0.00027901785714285713,0.000408036052249372,2.9417529106140137,-6.859879067633301e-05,0.16914771497249603,0.0004032703291159123,0.10726085305213928,0.4185388386249542,0.010236690752208233,0.5799999237060547,1.4533356428146362,0.00029046976123936474,141.29698181152344,2.128841879311949e-05,0.00019744745804928243,7.14783527655527e-05,0.2244703620672226,0.26649630069732666,0.008604923263192177,0.5228115320205688,1.478835940361023,0.09965869039297104,0.09034130722284317,0.7685533761978149,,
25,model.layers.1.linear_attn.in_proj_qkv.weight,6144,1024,0.00016276041666666666,0.00010059805208584294,2.5096802711486816,-0.00015171102131716907,0.13688547909259796,0.0004015935119241476,0.18390728533267975,0.26355040073394775,0.0061163268983364105,0.5128373503684998,1.5368484258651733,0.00015399279072880745,216.62893676757812,1.836295450630132e-05,0.00023926779977045953,5.824049731018022e-05,0.23058202862739563,0.2616584897041321,0.007120291702449322,0.5181822180747986,1.5376317501068115,0.10763493180274963,0.11376131325960159,0.7526247501373291,,
25,model.layers.1.linear_attn.out_proj.weight,1024,2048,0.00048828125,0.00023220988805405796,1.3804526329040527,-0.00047568409354425967,0.32482030987739563,0.00032794621074572206,0.11931133270263672,0.3734413981437683,0.013703940436244011,0.5285714268684387,1.4304841756820679,0.00043014046968892217,129.4805450439453,2.232931183243636e-05,0.00015602438361383975,7.003568316577002e-05,0.21550174057483673,0.276908278465271,0.008409800007939339,0.5405616164207458,1.4765214920043945,,,,,
25,model.layers.12.linear_attn.in_proj_qkv.weight,6144,1024,0.00016276041666666666,6.352885975502431e-05,2.7196602821350098,-1.1835568329843227e-05,0.19616776704788208,0.0003014348621945828,0.1579563468694687,0.26019564270973206,0.00285597937181592,0.6030466556549072,1.552730917930603,0.00014610552170779556,178.14163208007812,1.8216989701613784e-05,0.00021163497876841575,6.172451685415581e-05,0.21079736948013306,0.2808392345905304,0.006943040527403355,0.537429928779602,1.5406980514526367,0.0989016517996788,0.10087253153324127,0.7599725723266602,,
25,model.layers.12.linear_attn.out_proj.weight,1024,2048,0.00048828125,0.0002963441947940737,2.5436553955078125,8.980121492641047e-05,0.275968074798584,2.5995506803155877e-05,0.16496963798999786,0.3325877785682678,0.01169754471629858,0.5187632441520691,1.4205200672149658,0.00042243540519848466,68.61932373046875,1.4935244507796597e-05,0.0001632699422771111,5.502550629898906e-05,0.18728764355182648,0.30827221274375916,0.007376722525805235,0.5948363542556763,1.4977500438690186,,,,,
25,model.layers.21.linear_attn.in_proj_qkv.weight,6144,1024,0.00016276041666666666,0.00010421269689686596,3.661203384399414,4.565044218907133e-05,0.05609728395938873,0.0006077386206015944,0.17819097638130188,0.2556163966655731,0.005234600510448217,0.5851473212242126,1.5454816818237305,0.00014448730507865548,297.2231140136719,1.5022160368971527e-05,0.00017364983796142042,7.958797505125403e-05,0.22470250725746155,0.26578059792518616,0.007551544811576605,0.5330474376678467,1.5419780015945435,0.09630674868822098,0.09347675740718842,0.7785017490386963,,
25,model.layers.21.linear_attn.out_proj.weight,1024,2048,0.00048828125,0.000404040067223832,3.065239667892456,0.0005834393668919802,0.10467218607664108,3.627947808126919e-05,0.14959503710269928,0.35700857639312744,0.005485082045197487,0.5492278933525085,1.4721362590789795,0.00043348490726202726,83.80552673339844,2.1143890990060754e-05,0.00014257911243475974,6.751693581463769e-05,0.2148238569498062,0.2784770727157593,0.008670411072671413,0.5234134793281555,1.4739197492599487,,,,,
50,model.layers.7.self_attn.q_proj.weight,4096,1024,0.000244140625,0.0001056550900102593,2.1802988052368164,-0.0004487890691962093,0.23020429909229279,0.0008524034055881202,0.17130598425865173,0.27277401089668274,0.00850204098969698,0.5397703647613525,1.534589409828186,0.00019499789050314575,240.57223510742188,1.6021116607589647e-05,0.00016664501163177192,6.580752960871905e-05,0.22268369793891907,0.2698347568511963,0.008662198670208454,0.5265607833862305,1.5281403064727783,0.08760674297809601,0.08249697834253311,0.8494516611099243,0.3228902518749237,0.3282570540904999
50,model.layers.7.self_attn.k_proj.weight,512,1024,0.0009765625,0.0009807450696825981,2.1992926597595215,2.8801018743251916e-06,0.16987386345863342,0.0007336805574595928,0.13570132851600647,0.26550665497779846,0.02030721679329872,0.7395985126495361,1.3270224332809448,0.0008807468693703413,101.19475555419922,4.2625590140232816e-05,6.684840627713129e-05,7.180317334132269e-05,0.21101851761341095,0.2756931185722351,0.009574173018336296,0.5497130751609802,1.4031982421875,,,,,
50,model.layers.7.self_attn.v_proj.weight,512,1024,0.0009765625,0.0009271684684790671,2.0526506900787354,0.0005817183409817517,0.2855728566646576,0.0004249021294526756,0.1403643637895584,0.2522215247154236,0.004101709928363562,0.725011944770813,1.472161054611206,0.0007924325182102621,71.16363525390625,2.702323217818048e-05,6.899689469719306e-05,0.00015431684732902795,0.23392127454280853,0.2533871531486511,0.008550504222512245,0.515182375907898,1.4427365064620972,,,,,
50,model.layers.7.self_attn.o_proj.weight,1024,2048,0.00048828125,0.0002288846008013934,2.222978353500366,0.000181626106495969,0.46926775574684143,6.57825221423991e-05,0.13900095224380493,0.3667488098144531,0.022663937881588936,0.5405663251876831,1.417141318321228,0.00048574391985312104,67.98153686523438,1.8714974430622533e-05,0.0001417567691532895,5.5867378250695765e-05,0.17937511205673218,0.31563007831573486,0.0070917122066020966,0.6137893795967102,1.5287827253341675,,,,,
50,model.layers.15.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00012759878882206976,3.0790979862213135,9.167661482933909e-05,0.22661811113357544,0.00017320607730653137,0.21232284605503082,0.23780371248722076,0.0035582224372774363,0.44822627305984497,1.545454978942871,0.00020187417976558208,223.87710571289062,3.6044557418790646e-06,0.0001566629798617214,6.16594625171274e-05,0.22207576036453247,0.2689565420150757,0.007665925659239292,0.5063328742980957,1.5311319828033447,0.07548004388809204,0.07542721927165985,0.8756223320960999,,
50,model.layers.15.self_attn.k_proj.weight,512,1024,0.0009765625,0.0008387169218622148,4.613463401794434,1.0488955922483001e-05,0.19230437278747559,4.719692515209317e-05,0.24812471866607666,0.23843753337860107,0.003916968125849962,0.5563226342201233,1.465946078300476,0.0009474471444264054,79.91460418701172,-7.599242962896824e-06,7.06624923623167e-05,7.487115362891927e-05,0.19480393826961517,0.2978237569332123,0.007127061020582914,0.5875511765480042,1.4594669342041016,,,,,
50,model.layers.15.self_attn.v_proj.weight,512,1024,0.0009765625,0.0008440242963843048,2.0910353660583496,0.0004974525654688478,0.18312381207942963,0.00015755296044517308,0.17712189257144928,0.26736965775489807,0.003973268438130617,0.6646894216537476,1.4479540586471558,0.0008944754372350872,68.15908813476562,-1.317972237302456e-05,5.496393350767903e-05,0.00010720673890318722,0.22102084755897522,0.2683085501194,0.008083959110081196,0.5234089493751526,1.453825831413269,,,,0.31018534302711487,0.30963462591171265
50,model.layers.15.self_attn.o_proj.weight,1024,2048,0.00048828125,0.00035265606129541993,1.8022279739379883,0.00016207854787353426,0.3466755747795105,2.401760320935864e-05,0.08860360831022263,0.4501020312309265,0.012757624499499798,0.5752253532409668,1.4439697265625,0.00046742361155338585,89.8478775024414,3.541884507285431e-05,0.00011602752783801407,7.138997898437083e-05,0.19518455862998962,0.3004501163959503,0.008060302585363388,0.5745214819908142,1.4977731704711914,,,,,
50,model.layers.19.self_attn.q_proj.weight,4096,1024,0.000244140625,0.0001674486557021737,3.771174669265747,-2.2028239982319064e-05,0.13025332987308502,0.0003850427456200123,0.22348059713840485,0.23401230573654175,0.009203022345900536,0.4292049705982208,1.5260025262832642,0.00021606676455121487,217.2725067138672,2.6436755433678627e-05,0.00015266734408214688,8.191400411305949e-05,0.21847490966320038,0.27361100912094116,0.00823116209357977,0.5194045305252075,1.5294994115829468,0.07719750702381134,0.07355570048093796,0.8532987833023071,,
50,model.layers.19.self_attn.k_proj.weight,512,1024,0.0009765625,0.0010365183698013425,3.8328938484191895,8.023201189644169e-06,0.13334406912326813,0.0003590768901631236,0.2330537885427475,0.2332482486963272,0.011978210881352425,0.5813739895820618,1.361760139465332,0.0009694546461105347,82.4729995727539,2.047232919721864e-05,6.64448452880606e-05,7.675110100535676e-05,0.20558111369609833,0.282919704914093,0.0073644137009978294,0.5658963918685913,1.4701814651489258,,,,,
50,model.layers.19.self_attn.v_proj.weight,512,1024,0.0009765625,0.000729150720871985,1.752659559249878,-0.001211391412653029,0.10261601954698563,0.0010038644541054964,0.14609844982624054,0.2636001706123352,0.005201633088290691,0.6673678755760193,1.44558584690094,0.0008871618192642927,54.198307037353516,3.852460940834135e-05,5.015383430873044e-05,9.91181586869061e-05,0.21140031516551971,0.27772557735443115,0.009044663980603218,0.5224204659461975,1.4482501745224,,,,,
50,model.layers.19.self_attn.o_proj.weight,1024,2048,0.00048828125,0.00044562897528521717,1.4323123693466187,-0.0003607730905059725,0.20892509818077087,4.0174450987251475e-05,0.05903099104762077,0.5203729867935181,0.005667928606271744,0.6226325631141663,1.4520514011383057,0.00045026675797998905,107.19053649902344,-1.451937237106904e-06,0.00010072745499201119,7.993895997060463e-05,0.20683550834655762,0.28444138169288635,0.00860515795648098,0.5388697385787964,1.4723012447357178,,,,,
