step,matrix,m,n,r_null,G_r_spectrum,G_stable_rank_G,G_alignment_GW,G_G_fro,G_energy_top,G_energy_mid,G_energy_tail,G_energy_top_rows,G_energy_tail_rows,G_pangle_Gtop_Wtop_mean,H_r_spectrum,H_stable_rank_G,H_alignment_GW,H_G_fro,H_energy_top,H_energy_mid,H_energy_tail,H_energy_top_rows,H_energy_tail_rows,H_pangle_Gtop_Wtop_mean,n_microbatch,snr_diag_median,snr_offdiag_median,spearman_absC_snr,sig_energy_diag,sig_energy_total,noise_energy,R_sigma_cross,snr_cross_diag_median,snr_cross_offdiag_median,spearman_absC_snr_cross,spearman_absC_split
20,model.layers.7.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00012961668835487217,2.6625587940216064,-0.00020049091835971922,0.5760830044746399,0.000489557278342545,0.19839711487293243,0.2525346279144287,0.006377336569130421,0.5116814374923706,1.5322808027267456,0.00019510865968186408,61.812931060791016,0.00016675681399647146,0.00214044819585979,7.516281766584143e-05,0.2270386815071106,0.2640424370765686,0.008511262014508247,0.5199178457260132,1.5253288745880127,8.0,0.06574065238237381,0.06815619021654129,0.8885365724563599,-8.692344636074267e-06,-0.000910329632461071,0.40538686513900757,,5.754987068939954e-05,-8.313584112329409e-05,-0.009872686117887497,0.042684148997068405
20,model.layers.7.self_attn.k_proj.weight,512,1024,0.0009765625,0.0015362732810899615,4.291707992553711,-6.572019628947601e-06,0.4317292273044586,0.0031135238241404295,0.1628589630126953,0.25685927271842957,0.041001204401254654,0.6703957319259644,1.2973445653915405,0.0009134856518357992,42.47721862792969,0.0002577886334620416,0.0008762074867263436,8.853831968735904e-05,0.21413572132587433,0.2645457684993744,0.011627431027591228,0.5513910055160522,1.3571434020996094,,,,,,,,,,,,
20,model.layers.7.self_attn.v_proj.weight,512,1024,0.0009765625,0.0007962259696796536,1.9715590476989746,-0.0010769212385639548,0.8664297461509705,0.000330465380102396,0.14385981857776642,0.2394486367702484,0.004127821419388056,0.7390857934951782,1.4634857177734375,0.0009127464145421982,34.22486877441406,-4.724876635009423e-05,0.000865483598317951,0.00014480076788458973,0.21192048490047455,0.260486900806427,0.009413294494152069,0.566226065158844,1.4294856786727905,,,,,,,,,,,,
20,model.layers.7.self_attn.o_proj.weight,1024,2048,0.00048828125,0.00027634165599010885,1.9090782403945923,-0.0003227896522730589,1.511669397354126,6.345899601001292e-05,0.11883068084716797,0.4176274836063385,0.014824740588665009,0.6168736219406128,1.416398286819458,0.000435176509199664,17.42881202697754,0.0002538902626838535,0.0018813363276422024,6.726502761011943e-05,0.1757417917251587,0.32954052090644836,0.007499836850911379,0.6167114973068237,1.501604676246643,,,,,,,,,,,,
20,model.layers.15.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00014716372243128717,3.4533464908599854,0.0002443993871565908,0.6781118512153625,0.0005624265177175403,0.20454080402851105,0.24389967322349548,0.0053206151351332664,0.44863101840019226,1.5422992706298828,0.0002328797272639349,55.226802825927734,9.011580550577492e-05,0.0022146564442664385,8.065013389568776e-05,0.22136333584785461,0.26664572954177856,0.008384845219552517,0.5021087527275085,1.5275434255599976,8.0,0.05508510395884514,0.0651659369468689,0.8917226195335388,2.156451046175789e-06,-0.0009652383741922677,0.6145147085189819,,-0.0019869531970471144,-0.00015576567966490984,0.007621806114912033,0.056852392852306366
20,model.layers.15.self_attn.k_proj.weight,512,1024,0.0009765625,0.0009561572805978358,5.3459553718566895,7.972105777298566e-06,0.5812637209892273,0.0003388903569430113,0.22809502482414246,0.24564047157764435,0.004554698243737221,0.5946006774902344,1.4503244161605835,0.0009494706755504012,33.119529724121094,6.318641680991277e-05,0.0009308979497291148,5.966320895822719e-05,0.20230823755264282,0.2900445759296417,0.007018348667770624,0.5772585868835449,1.4823929071426392,,,,,,,,,,,,
20,model.layers.15.self_attn.v_proj.weight,512,1024,0.0009765625,0.0008873009937815368,1.5716474056243896,-0.0021842760033905506,0.7103058695793152,0.00015373835049103945,0.19651354849338531,0.2588435709476471,0.0037197009660303593,0.6456186771392822,1.4571579694747925,0.0009679443319328129,28.855220794677734,0.00012041079753544182,0.0008193255634978414,6.840960850240663e-05,0.21758124232292175,0.26652854681015015,0.007686056196689606,0.5388013124465942,1.4717243909835815,,,,,,,,,,,,
20,model.layers.15.self_attn.o_proj.weight,1024,2048,0.00048828125,0.0005492815980687737,1.6378141641616821,-0.0007369029917754233,1.261082649230957,2.7881515052285977e-05,0.08232852816581726,0.48700135946273804,0.010150234214961529,0.609512448310852,1.4500287771224976,0.0004576070059556514,24.18147850036621,0.00017896956705953926,0.0017413818277418613,5.630492159980349e-05,0.1950865387916565,0.302815705537796,0.008989159017801285,0.569179117679596,1.4804338216781616,,,,,,,,,,,,
20,model.layers.19.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00018256234761793166,2.6476845741271973,-0.0008468831656500697,0.519478440284729,0.0004367899091448635,0.20184342563152313,0.25062447786331177,0.007159026339650154,0.44107502698898315,1.5293394327163696,0.00020536844385787845,52.09165954589844,0.00010927155381068587,0.002236073138192296,8.78916252986528e-05,0.21885184943675995,0.27058786153793335,0.009007597342133522,0.5113833546638489,1.5157285928726196,8.0,0.06553469598293304,0.0674070343375206,0.871109664440155,1.181459651888872e-06,0.0018134508281946182,0.41966724395751953,0.0006514980354141031,0.0012321766698732972,0.0008132843067869544,-0.005374571308493614,0.0764303058385849
20,model.layers.19.self_attn.k_proj.weight,512,1024,0.0009765625,0.0009082623291760683,3.0451958179473877,-3.366663577253348e-06,0.5136732459068298,0.00019801045709755272,0.25003135204315186,0.22249238193035126,0.011902439408004284,0.5696997046470642,1.3687965869903564,0.0010003247298300266,28.783557891845703,0.00021158295567147434,0.0009557481971569359,4.670914859161712e-05,0.21257184445858002,0.2761757969856262,0.009012416005134583,0.5575740933418274,1.4086828231811523,,,,,,,,,,,,
20,model.layers.19.self_attn.v_proj.weight,512,1024,0.0009765625,0.0007995371706783772,1.5158782005310059,0.0008869067532941699,0.4649840295314789,0.002948555164039135,0.178012877702713,0.22839725017547607,0.011803544126451015,0.6075725555419922,1.4123984575271606,0.0008747284882701933,31.928028106689453,0.0001201246413984336,0.0007493520388379693,0.00016282842261716723,0.20712868869304657,0.28596529364585876,0.008985304273664951,0.5292706489562988,1.4067038297653198,,,,,,,,,,,,
20,model.layers.19.self_attn.o_proj.weight,1024,2048,0.00048828125,0.0005606370395980775,1.4010671377182007,0.0002768974518403411,0.8924205303192139,0.0001128050935221836,0.07346533238887787,0.5130529403686523,0.008858432993292809,0.6301785707473755,1.4448561668395996,0.0004596699436660856,36.480506896972656,3.307463339297101e-05,0.0014768277760595083,8.323165820911527e-05,0.20767252147197723,0.2863955795764923,0.008905377238988876,0.5366591811180115,1.476225733757019,,,,,,,,,,,,
20,model.layers.1.mlp.gate_proj.weight,3584,1024,0.00027901785714285713,0.000708258303347975,3.4407806396484375,-6.706418935209513e-05,0.5271857976913452,0.0004357683064881712,0.17950530350208282,0.2986750900745392,0.007985773496329784,0.5235592722892761,1.5158312320709229,0.0002671540714800358,119.3942642211914,0.00011137930414406583,0.001838534022681415,9.258874342776835e-05,0.23341482877731323,0.25711554288864136,0.009155426174402237,0.5121883749961853,1.511623740196228,,,,,,,,,,,,
20,model.layers.1.mlp.up_proj.weight,3584,1024,0.00027901785714285713,0.00036264065420255065,2.932281255722046,-0.00016262732970062643,0.9102462530136108,7.632943015778437e-05,0.15856587886810303,0.33726078271865845,0.007658657617866993,0.5155260562896729,1.5156487226486206,0.00029755878495052457,59.428409576416016,0.00042140315053984523,0.0022758995182812214,8.098279795376584e-05,0.23208403587341309,0.2591496706008911,0.009758485481142998,0.5021470189094543,1.514901041984558,,,,,,,,,,,,
20,model.layers.1.mlp.down_proj.weight,1024,3584,0.00027901785714285713,0.0002452854241710156,5.353590965270996,-0.0001577844232087955,0.9478705525398254,0.0006364513537846506,0.1683741956949234,0.312264084815979,0.011195067316293716,0.5995528697967529,1.446938395500183,0.00027358916122466326,75.52766418457031,0.00026681041345000267,0.0023372191935777664,0.00013865331129636616,0.21341241896152496,0.27522727847099304,0.009323854930698872,0.546745777130127,1.4666357040405273,8.0,0.06935957074165344,0.07423454523086548,0.9068882465362549,-1.8167302187066525e-06,0.02385001815855503,1.7510160207748413,-7.617311679299452e-05,-0.0003221415390726179,0.0023774101864546537,0.005776839330792427,0.0476238876581192
20,model.layers.12.mlp.gate_proj.weight,3584,1024,0.00027901785714285713,0.00022283574799075723,2.6685194969177246,-0.0004929813439957798,0.6279696226119995,0.0004718824347946793,0.17729899287223816,0.2556731700897217,0.005234372802078724,0.5794264078140259,1.5278528928756714,0.0002371016307733953,45.54734802246094,0.00014598743291571736,0.0023264542687684298,9.93538269540295e-05,0.21739806234836578,0.27213379740715027,0.007877492345869541,0.5409435629844666,1.5263752937316895,,,,,,,,,,,,
