step,matrix,m,n,r_null,G_r_spectrum,G_stable_rank_G,G_alignment_GW,G_G_fro,G_energy_top,G_energy_mid,G_energy_tail,G_energy_top_rows,G_energy_tail_rows,G_pangle_Gtop_Wtop_mean,H_r_spectrum,H_stable_rank_G,H_alignment_GW,H_G_fro,H_energy_top,H_energy_mid,H_energy_tail,H_energy_top_rows,H_energy_tail_rows,H_pangle_Gtop_Wtop_mean,n_microbatch,snr_diag_median,snr_offdiag_median,spearman_absC_snr,sig_energy_diag,sig_energy_total,noise_energy,R_sigma_cross,snr_cross_diag_median,snr_cross_offdiag_median,spearman_absC_snr_cross,spearman_absC_split
20,model.layers.7.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00011062906560255215,2.374216318130493,-0.0009027417399920523,1.262531042098999,0.0013134143082424998,0.1874130666255951,0.25397539138793945,0.011792633682489395,0.524082601070404,1.5297101736068726,0.9597572684288025,67.04150390625,0.02028794214129448,0.0073063913732767105,0.031325314193964005,0.5264686346054077,0.4421621263027191,0.03134332597255707,0.4421660602092743,1.2594243288040161,8.0,0.07443130016326904,0.08154531568288803,0.8464686274528503,-3.515456410241313e-05,0.01779717206954956,1.5841045379638672,-0.0019752893305201875,-0.001932188286446035,0.002471760381013155,0.014099812135100365,0.05954016000032425
20,model.layers.7.self_attn.k_proj.weight,512,1024,0.0009765625,0.001007591257803142,3.3447742462158203,3.4413083085382823e-06,0.9178560376167297,0.0011104841250926256,0.1446867287158966,0.25240570306777954,0.021279530599713326,0.705071747303009,1.334107518196106,0.9893949031829834,13.48434829711914,-0.1318318396806717,0.0025370304938405752,0.11969275772571564,0.49689924716949463,0.38339555263519287,0.11969360709190369,0.38340094685554504,0.6295594573020935,,,,,,,,,,,,
20,model.layers.7.self_attn.v_proj.weight,512,1024,0.0009765625,0.0010647758608683944,1.9707000255584717,0.0018170836847275496,1.7040294408798218,0.0010914448648691177,0.12731751799583435,0.2742355167865753,0.005705317948013544,0.7436229586601257,1.46860671043396,0.9789195656776428,38.21329879760742,-0.021500054746866226,0.002755585126578808,0.02258969284594059,0.45634424686431885,0.521057665348053,0.0225897915661335,0.5210618376731873,1.2623754739761353,,,,,,,,,,,,
20,model.layers.7.self_attn.o_proj.weight,1024,2048,0.00048828125,0.00026787372189573944,2.129664421081543,0.0005777875194326043,2.8497047424316406,4.4565862481249496e-05,0.12732821702957153,0.3907140791416168,0.012426566332578659,0.5843462347984314,1.4431486129760742,0.9703601002693176,49.51496887207031,-0.016071323305368423,0.005572813097387552,0.008537431247532368,0.31103694438934326,0.6804125905036926,0.008537465706467628,0.6804190874099731,1.5698686838150024,,,,,,,,,,,,
20,model.layers.15.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00014068650489207357,2.765733480453491,0.0004202612326480448,1.296933650970459,0.00032291110255755484,0.21572670340538025,0.2360898107290268,0.0035810424014925957,0.4517115652561188,1.5427393913269043,0.9746466875076294,45.99555206298828,0.0025124438107013702,0.007701802998781204,0.038978803902864456,0.49368932843208313,0.4673239290714264,0.03897882252931595,0.46732789278030396,1.2882559299468994,8.0,0.08544633537530899,0.08394123613834381,0.8586986064910889,-3.9464221117668785e-06,0.04038109630346298,1.9811292886734009,-9.772944454280315e-05,0.006488311104476452,0.004073733929544687,-0.007185044698417187,0.05294445529580116
20,model.layers.15.self_attn.k_proj.weight,512,1024,0.0009765625,0.0009057103306986392,2.2273175716400146,-1.0258256224915385e-05,1.5311270952224731,5.525744199985638e-05,0.1821165680885315,0.32925957441329956,0.0028345282189548016,0.619181752204895,1.4804902076721191,0.9853565096855164,36.30780792236328,0.02216910570859909,0.002737523755058646,0.0036296530161052942,0.5637487769126892,0.43261653184890747,0.0036296758335083723,0.43261897563934326,1.5701618194580078,,,,,,,,,,,,
20,model.layers.15.self_attn.v_proj.weight,512,1024,0.0009765625,0.0010577801149338484,1.9366973638534546,1.2252704436832573e-05,1.1541929244995117,0.00022019063180778176,0.19230420887470245,0.25081172585487366,0.0051105087623000145,0.6403827667236328,1.457831621170044,0.9786474704742432,6.567117691040039,0.04229916259646416,0.0030142220202833414,0.1623068004846573,0.3504328429698944,0.48719844222068787,0.16230715811252594,0.48722919821739197,1.2509205341339111,,,,,,,,,,,,
20,model.layers.15.self_attn.o_proj.weight,1024,2048,0.00048828125,0.0004771153617184609,1.8580703735351562,4.0599211388325784e-06,2.103651762008667,3.153687794110738e-05,0.09057017415761948,0.4592512249946594,0.009857095777988434,0.6108659505844116,1.4484070539474487,0.9521134495735168,46.470054626464844,-0.021714014932513237,0.005842689890414476,0.003644331591203809,0.3563949763774872,0.639950692653656,0.003644356969743967,0.6399557590484619,1.570726752281189,,,,,,,,,,,,
20,model.layers.19.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00016856586444191635,2.683408737182617,3.491587267490104e-05,0.9044078588485718,0.0003858270647469908,0.2304282784461975,0.22458630800247192,0.005199114326387644,0.4189336895942688,1.5346934795379639,0.9436999559402466,48.263031005859375,0.008252044208347797,0.008037225343286991,0.03252381831407547,0.5278074145317078,0.43954771757125854,0.032523829489946365,0.4396081864833832,1.4105967283248901,8.0,0.07074645906686783,0.08485575020313263,0.823427140712738,1.2590481674124021e-05,0.017726179212331772,1.1390044689178467,0.0007102761132734717,0.001212620292790234,0.0035428046248853207,0.0006332782795652747,0.08238626271486282
20,model.layers.19.self_attn.k_proj.weight,512,1024,0.0009765625,0.0010140241356566548,2.8969571590423584,2.4868415948731126e-06,0.8025069832801819,0.0001792131515685469,0.25259682536125183,0.2109166383743286,0.01057756133377552,0.5813841819763184,1.3725680112838745,0.9774115681648254,30.025094985961914,-0.002978351665660739,0.002617785008624196,0.025848573073744774,0.6008472442626953,0.37325406074523926,0.025867871940135956,0.37325984239578247,1.2509407997131348,,,,,,,,,,,,
