step,matrix,m,n,r_null,G_r_spectrum,G_stable_rank_G,G_alignment_GW,G_G_fro,G_energy_top,G_energy_mid,G_energy_tail,G_energy_top_rows,G_energy_tail_rows,G_pangle_Gtop_Wtop_mean,H_r_spectrum,H_stable_rank_G,H_alignment_GW,H_G_fro,H_energy_top,H_energy_mid,H_energy_tail,H_energy_top_rows,H_energy_tail_rows,H_pangle_Gtop_Wtop_mean,n_microbatch,snr_diag_median,snr_offdiag_median,spearman_absC_snr,sig_energy_diag,sig_energy_total,noise_energy,R_sigma_cross,snr_cross_diag_median,snr_cross_offdiag_median,spearman_absC_snr_cross,spearman_absC_split,rho_sigma_absmed,rho_frame_absmed
20,model.layers.7.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00011795516911661252,3.1267178058624268,-0.00025976283359341323,0.20723043382167816,0.0009225400281138718,0.17450092732906342,0.26780039072036743,0.008148820139467716,0.5316365361213684,1.5337193012237549,0.00021913129603490233,9.66556453704834,0.0009291402529925108,0.00010614994243951514,0.000515192630700767,0.26073983311653137,0.2077077180147171,0.010727972723543644,0.49423736333847046,1.5138286352157593,8.0,0.07536698132753372,0.07854831218719482,0.858767569065094,-4.800959686690476e-06,0.0001813338603824377,0.09429693967103958,-0.026475803672657332,4.678740515373647e-05,0.0006304914131760597,0.008938309736549854,0.06540045887231827,0.3325263559818268,0.3182506263256073
20,model.layers.7.self_attn.k_proj.weight,512,1024,0.0009765625,0.0011117347748950124,5.657401084899902,-2.3407881144521525e-06,0.14448970556259155,0.000936863652896136,0.17368574440479279,0.25728511810302734,0.025838294997811317,0.6659481525421143,1.345859169960022,0.001198870362713933,10.121654510498047,-0.0005418985965661705,3.677371205412783e-05,0.00036091249785386026,0.2710050046443939,0.1910560429096222,0.01617026887834072,0.5181900858879089,1.3277807235717773,,,,,,,,,,,,,,
20,model.layers.7.self_attn.v_proj.weight,512,1024,0.0009765625,0.0009797030361369252,2.004523515701294,0.0011295394506305456,0.28795918822288513,0.0004562661633826792,0.14433418214321136,0.2593012750148773,0.0037405635230243206,0.7194765210151672,1.476007342338562,0.0010264837183058262,4.527609348297119,-0.0015388429164886475,3.8653855881420895e-05,0.0009915204718708992,0.1708461344242096,0.23352448642253876,0.008234603330492973,0.6903862357139587,1.4331291913986206,,,,,,,,,,,,,,
20,model.layers.7.self_attn.o_proj.weight,1024,2048,0.00048828125,0.00022387743229046464,2.082627296447754,0.00036318181082606316,0.47877171635627747,4.387825902085751e-05,0.1385919451713562,0.3679763972759247,0.017409373074769974,0.5404746532440186,1.424056887626648,0.0003300797543488443,4.322196960449219,-0.0006236122571863234,7.640499825356528e-05,0.00015114335110411048,0.19021515548229218,0.290947824716568,0.019727611914277077,0.4679501950740814,1.4127296209335327,,,,,,,,,,,,,,
20,model.layers.15.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00011395489855203778,3.316494941711426,-0.0002451774780638516,0.22360441088676453,0.0002686927327886224,0.20615600049495697,0.24169199168682098,0.0036792480386793613,0.45108187198638916,1.5451494455337524,0.00027561921160668135,8.980267524719238,-0.00011402609379729256,0.00010583295079413801,0.0005145738832652569,0.24668997526168823,0.22758471965789795,0.013601567596197128,0.45588791370391846,1.5052646398544312,8.0,0.0849619209766388,0.08334437757730484,0.8587096333503723,2.013583753068815e-06,0.0006023833993822336,0.1181812435388565,0.003342694627929354,0.0024077703710645437,0.0016331735532730818,-0.0030430215410888195,0.04849734529852867,,
20,model.layers.15.self_attn.k_proj.weight,512,1024,0.0009765625,0.0010856821900233626,4.499354362487793,1.6016356312320568e-05,0.1830659955739975,0.00017001398373395205,0.24874119460582733,0.22602449357509613,0.004726114217191935,0.5652355551719666,1.4520385265350342,0.0009773238562047482,9.13851547241211,0.0007103956304490566,3.7864974729018286e-05,9.057539864443243e-05,0.2835163474082947,0.21658122539520264,0.006170944310724735,0.48731687664985657,1.441478967666626,,,,,,,,,,,,,,
20,model.layers.15.self_attn.v_proj.weight,512,1024,0.0009765625,0.0008835154585540295,1.8273136615753174,0.0013929251581430435,0.19550198316574097,8.520422125002369e-05,0.17086534202098846,0.26680508255958557,0.005658866837620735,0.6742214560508728,1.4498356580734253,0.001163050183095038,5.442146301269531,0.002102767815813422,3.792485222220421e-05,0.0009171465644612908,0.1898057460784912,0.24422287940979004,0.006899189669638872,0.631747305393219,1.4164228439331055,,,,,,,,,,,,,0.3792221248149872,0.36294418573379517
20,model.layers.15.self_attn.o_proj.weight,1024,2048,0.00048828125,0.0004023367364425212,1.740476131439209,0.00044900953071191907,0.3617953956127167,2.448771192575805e-05,0.0854441225528717,0.44761598110198975,0.010989067144691944,0.5631476640701294,1.4392598867416382,0.0004045024106744677,4.995115756988525,0.0007493799785152078,7.425658986903727e-05,0.00010550255683483556,0.19496574997901917,0.29689908027648926,0.020486323162913322,0.5181335806846619,1.4053863286972046,,,,,,,,,,,,,,
20,model.layers.19.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00013740293798036873,2.8700342178344727,0.0005631918902508914,0.1445983201265335,0.0008317092433571815,0.2138006091117859,0.2396050989627838,0.010133792646229267,0.4483615458011627,1.5301430225372314,0.0002549983619246632,7.755838394165039,-0.0012394430814310908,0.00010722707520471886,0.0012329553719609976,0.24878066778182983,0.2223559319972992,0.028637737035751343,0.44811514019966125,1.4855411052703857,8.0,0.08418171107769012,0.0766717940568924,0.8351466655731201,1.203646604608366e-08,5.711163248633966e-05,0.05892367660999298,0.0002107533180558728,-0.0013494372833520174,0.0008507816819474101,-0.008046594448387623,0.055167291313409805,,
20,model.layers.19.self_attn.k_proj.weight,512,1024,0.0009765625,0.0010492788860574365,3.2467122077941895,8.317002539115492e-06,0.14677006006240845,0.00041235110256820917,0.23291000723838806,0.22375443577766418,0.011173778213560581,0.5984705090522766,1.3475451469421387,0.0011305181542411447,9.679201126098633,0.0029475882183760405,3.876304981531575e-05,0.0018496427219361067,0.2741798758506775,0.2071647047996521,0.02037763223052025,0.47306880354881287,1.3222013711929321,,,,,,,,,,,,,,
