step,matrix,m,n,r_null,G_r_spectrum,G_stable_rank_G,G_alignment_GW,G_G_fro,G_energy_top,G_energy_mid,G_energy_tail,G_energy_top_rows,G_energy_tail_rows,G_pangle_Gtop_Wtop_mean,H_r_spectrum,H_stable_rank_G,H_alignment_GW,H_G_fro,H_energy_top,H_energy_mid,H_energy_tail,H_energy_top_rows,H_energy_tail_rows,H_pangle_Gtop_Wtop_mean,n_microbatch,snr_diag_median,snr_offdiag_median,spearman_absC_snr,sig_energy_diag,sig_energy_total,noise_energy,R_sigma_cross,snr_cross_diag_median,snr_cross_offdiag_median,spearman_absC_snr_cross,spearman_absC_split,rho_sigma_absmed,rho_frame_absmed
20,model.layers.7.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00012082011380698532,3.029820680618286,-0.00048597250133752823,0.210037499666214,0.0008521127165295184,0.1770027130842209,0.26288169622421265,0.008689201436936855,0.5308405160903931,1.5357656478881836,0.00025603105314075947,98.17924499511719,0.0005618313443847001,0.00033237115712836385,0.00011854799959110096,0.23938751220703125,0.25032711029052734,0.009854715317487717,0.5007261037826538,1.5149691104888916,8.0,0.06348158419132233,0.06430116295814514,0.9026083946228027,1.364776380796684e-06,0.000896457233466208,0.10824589431285858,0.0015224110307188784,-0.0002243065246148035,0.0011684914352372289,0.005784016102552414,0.061087217181921005,0.30946218967437744,0.30959558486938477
20,model.layers.7.self_attn.k_proj.weight,512,1024,0.0009765625,0.0009643945377320051,3.4452435970306396,-7.534611654591572e-07,0.15419700741767883,0.0005407765856944025,0.15465955436229706,0.2501050531864166,0.024554478004574776,0.7060384154319763,1.338509440422058,0.0009005573811009526,55.963077545166016,0.0020707568619400263,0.00011547585017979145,6.717920041410252e-05,0.24342796206474304,0.24665626883506775,0.009732421487569809,0.499646931886673,1.4128985404968262,,,,,,,,,,,,,,
20,model.layers.7.self_attn.v_proj.weight,512,1024,0.0009765625,0.0010455530136823654,2.0174970626831055,-0.0017087843734771013,0.28555187582969666,0.00024694649619050324,0.13271695375442505,0.26171591877937317,0.0027378257364034653,0.7460764646530151,1.4732669591903687,0.0010767488274723291,40.5827751159668,0.000587400165386498,0.0001202597632072866,0.00010700750863179564,0.24021121859550476,0.2478417307138443,0.009607805870473385,0.5002333521842957,1.4115339517593384,,,,,,,,,,,,,,
20,model.layers.7.self_attn.o_proj.weight,1024,2048,0.00048828125,0.00023221480660140514,1.9309782981872559,-0.0005123682203702629,0.5083217024803162,4.3877855205209926e-05,0.1274692416191101,0.39383071660995483,0.018099255859851837,0.5742210149765015,1.4290523529052734,0.0005154198152013123,57.01087951660156,0.001129506970755756,0.00023774580040480942,0.00010064760135719553,0.24048365652561188,0.24878549575805664,0.01000197697430849,0.4970090687274933,1.451961874961853,,,,,,,,,,,,,,
20,model.layers.15.self_attn.q_proj.weight,4096,1024,0.000244140625,0.0001441039639757946,4.688434600830078,0.00017744237266015261,0.21900326013565063,0.00032758861198090017,0.208803191781044,0.24240408837795258,0.003489062190055847,0.4453611671924591,1.5492689609527588,0.00024028177722357213,78.20697021484375,-3.6814129998674616e-05,0.00031375655089505017,0.00011058553354814649,0.24029862880706787,0.2491520643234253,0.00973840057849884,0.4987567663192749,1.5151863098144531,8.0,0.06190347298979759,0.06307565420866013,0.9020593762397766,1.6154201603058027e-06,-0.0010923445224761963,0.13016277551651,,-0.0012424418237060308,-0.0014607340563088655,0.013318703509867191,0.060632284730672836,,
20,model.layers.15.self_attn.k_proj.weight,512,1024,0.0009765625,0.0008828783174976707,6.455752372741699,7.247388566611335e-06,0.18098634481430054,8.162725862348452e-05,0.2562105655670166,0.2283252626657486,0.004468944389373064,0.5360803604125977,1.4641999006271362,0.0009167945827357471,58.812049865722656,0.0014177396660670638,0.0001108848737203516,7.996948988875374e-05,0.2392030507326126,0.24959439039230347,0.009571227245032787,0.5001615881919861,1.410510778427124,,,,,,,,,,,,,,
20,model.layers.15.self_attn.v_proj.weight,512,1024,0.0009765625,0.0009147723321802914,1.8393452167510986,0.0009836523095145822,0.19660638272762299,0.00023215755936689675,0.18140876293182373,0.25972673296928406,0.006649072747677565,0.656396210193634,1.450687289237976,0.0008826692355796695,36.50242614746094,0.0011754210572689772,0.0001140805397881195,9.609021799406037e-05,0.24030189216136932,0.25040945410728455,0.009603598155081272,0.5003303289413452,1.4015321731567383,,,,,,,,,,,,,0.2905259132385254,0.29772284626960754
20,model.layers.15.self_attn.o_proj.weight,1024,2048,0.00048828125,0.0004390256945043802,1.7692594528198242,0.00031287799356505275,0.37231820821762085,2.256439984194003e-05,0.07755710184574127,0.5024645924568176,0.014585874043405056,0.6275968551635742,1.4503666162490845,0.0004561154346447438,76.4263916015625,-0.0007537482306361198,0.0002253200946142897,0.00010708706395234913,0.2408299744129181,0.25027555227279663,0.009571760892868042,0.4994959235191345,1.458683967590332,,,,,,,,,,,,,,
20,model.layers.19.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00016969868738669902,4.09088134765625,0.0006319190142676234,0.133034810423851,0.000393206108128652,0.21574628353118896,0.24431277811527252,0.009083393961191177,0.44201821088790894,1.525265097618103,0.000240093024331145,51.43733215332031,-0.0002755217719823122,0.00031492713605985045,9.042862802743912e-05,0.2405059039592743,0.2491065263748169,0.009909150190651417,0.5002953410148621,1.5114660263061523,8.0,0.05786846578121185,0.06294296681880951,0.8887068033218384,-5.047506306254945e-07,-0.0005939992843195796,0.05798988416790962,,-0.002850571647286415,-0.0012500208104029298,-0.0017475760541856289,0.06465946137905121,,
20,model.layers.19.self_attn.k_proj.weight,512,1024,0.0009765625,0.0009833744261413813,4.054110527038574,-8.695157703186851e-06,0.13196201622486115,0.0001506051776232198,0.24694004654884338,0.22083130478858948,0.010276948101818562,0.5765986442565918,1.386576771736145,0.0009525736677460372,68.31766510009766,-0.0016101283254101872,0.0001117499778047204,8.142024307744578e-05,0.24223436415195465,0.2508544325828552,0.010191808454692364,0.4979717433452606,1.3829504251480103,,,,,,,,,,,,,,
