step,matrix,m,n,r_null,G_r_spectrum,G_stable_rank_G,G_alignment_GW,G_G_fro,G_energy_top,G_energy_mid,G_energy_tail,G_energy_top_rows,G_energy_tail_rows,G_pangle_Gtop_Wtop_mean,H_r_spectrum,H_stable_rank_G,H_alignment_GW,H_G_fro,H_energy_top,H_energy_mid,H_energy_tail,H_energy_top_rows,H_energy_tail_rows,H_pangle_Gtop_Wtop_mean,n_microbatch,snr_diag_median,snr_offdiag_median,spearman_absC_snr,sig_energy_diag,sig_energy_total,noise_energy,R_sigma_cross,snr_cross_diag_median,snr_cross_offdiag_median,spearman_absC_snr_cross,spearman_absC_split,rho_sigma_absmed,rho_frame_absmed
20,model.layers.7.self_attn.q_proj.weight,4096,1024,0.000244140625,0.0001298466813750565,2.7745604515075684,-4.9094462156062946e-05,0.43610140681266785,0.00034907145891338587,0.17756080627441406,0.26618847250938416,0.007079835515469313,0.5301670432090759,1.5352232456207275,2.1268155292464286e-10,11.74023151397705,5.953846766715287e-07,0.001062837429344654,0.0007963494281284511,0.260610431432724,0.20798400044441223,0.011851491406559944,0.4969668686389923,1.51308274269104,8.0,0.0758182480931282,0.07618694752454758,0.8494403958320618,-1.196415087179048e-05,-0.0019002712797373533,0.3309363126754761,,-0.0073793064802885056,-0.00040982672362588346,0.013250838965177536,0.06608981639146805,0.3238357901573181,0.32230788469314575
20,model.layers.7.self_attn.k_proj.weight,512,1024,0.0009765625,0.0011703637428581715,4.161229610443115,-3.1917231808620272e-06,0.3082178831100464,0.0020508496090769768,0.1554364711046219,0.2575405538082123,0.026957256719470024,0.6909714937210083,1.311476469039917,3.2850169806586393e-10,9.396369934082031,2.220580881839851e-06,0.000376795040210709,0.0001301085139857605,0.2617475092411041,0.2031722068786621,0.015487163327634335,0.5186427235603333,1.3520629405975342,,,,,,,,,,,,,,
20,model.layers.7.self_attn.v_proj.weight,512,1024,0.0009765625,0.0009652837179601192,2.287933349609375,0.0005016582435928285,0.5645701885223389,0.00042318456689827144,0.133751779794693,0.2630154490470886,0.003157962579280138,0.7368403077125549,1.4673436880111694,4.436304656962875e-10,6.282344818115234,-4.935988044962869e-07,0.0003759882820304483,0.00042031181510537863,0.1712874323129654,0.23284737765789032,0.006808231119066477,0.6888424158096313,1.4290627241134644,,,,,,,,,,,,,,
20,model.layers.7.self_attn.o_proj.weight,1024,2048,0.00048828125,0.00026051950408145785,2.4047839641571045,0.00017686639330349863,0.8647924661636353,4.029026968055405e-05,0.1517270803451538,0.34115204215049744,0.015122747980058193,0.49846524000167847,1.4119147062301636,1.893628170934747e-10,5.571040153503418,-5.179434765523183e-07,0.0007357109570875764,7.422174530802295e-05,0.18444941937923431,0.299565851688385,0.01932206191122532,0.47670477628707886,1.3934166431427002,,,,,,,,,,,,,,
20,model.layers.15.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00016966166731435806,3.4234442710876465,0.0002768923295661807,0.39029207825660706,0.00034801269066520035,0.2267787903547287,0.2338637411594391,0.004227311350405216,0.44705116748809814,1.5442010164260864,2.3662158343817907e-10,8.56191635131836,-7.829473247511487e-08,0.0010405839420855045,0.00042253435822203755,0.24773845076560974,0.22653792798519135,0.012000969611108303,0.46156907081604004,1.5034778118133545,8.0,0.08372431993484497,0.08496134728193283,0.8572931289672852,4.482320036913734e-06,0.007339776493608952,0.34400492906570435,0.0006106889005157959,0.0021991461981087923,0.005369697231799364,-0.007976848632097244,0.052357278764247894,,
20,model.layers.15.self_attn.k_proj.weight,512,1024,0.0009765625,0.0009064451442100108,3.1874217987060547,-2.6420599169796333e-05,0.3870686888694763,0.0001338551373919472,0.24317197501659393,0.23772457242012024,0.0049560414627194405,0.5224509239196777,1.443770170211792,3.973535667167738e-10,7.389526844024658,-9.943718168869964e-07,0.00037097136373631656,8.040331158554181e-05,0.26033109426498413,0.2291138619184494,0.007076484616845846,0.49973976612091064,1.4357532262802124,,,,,,,,,,,,,,
20,model.layers.15.self_attn.v_proj.weight,512,1024,0.0009765625,0.0007930666906759143,2.485107898712158,-0.0016462071798741817,0.3071211874485016,0.00021685034153051674,0.19150641560554504,0.25790104269981384,0.007488117553293705,0.6312160491943359,1.4242807626724243,8.891137270872207e-10,5.8178606033325195,-6.069060276558957e-08,0.000367947417544201,0.00010296219261363149,0.20463155210018158,0.24515625834465027,0.0068086180835962296,0.6099439263343811,1.4241844415664673,,,,,,,,,,,,,0.2686712443828583,0.2540348172187805
20,model.layers.15.self_attn.o_proj.weight,1024,2048,0.00048828125,0.0004208269529044628,2.2020323276519775,-0.0005722115165553987,0.5276498198509216,3.788002140936442e-05,0.09806901961565018,0.45085304975509644,0.013959099538624287,0.5917400121688843,1.4317419528961182,3.164691564361277e-10,5.583934307098389,-1.2941906106789247e-06,0.0007390590035356581,7.065200770739466e-05,0.19228628277778625,0.3000699579715729,0.018699094653129578,0.5369689464569092,1.4038922786712646,,,,,,,,,,,,,,
20,model.layers.19.self_attn.q_proj.weight,4096,1024,0.000244140625,0.0001584747660672292,1.7587518692016602,0.00027642466011457145,0.26639026403427124,0.00023715480347163975,0.18531689047813416,0.2904132306575775,0.008968175388872623,0.5062243938446045,1.5304638147354126,2.378525432167322e-10,7.250172138214111,2.1477148948179092e-07,0.001022661803290248,0.0005016330978833139,0.24110376834869385,0.23160681128501892,0.020740313455462456,0.4650164544582367,1.4767944812774658,8.0,0.0645977333188057,0.07256081700325012,0.8345681428909302,-6.252441266951791e-07,-0.0009705473203212023,0.1083081066608429,,-0.0016460074111819267,-0.0001656506210565567,-0.012967291288077831,0.07178166508674622,,
20,model.layers.19.self_attn.k_proj.weight,512,1024,0.0009765625,0.0009482932509854436,1.787914514541626,-9.840711754804943e-06,0.2895802855491638,0.000252370024099946,0.18197594583034515,0.2888382375240326,0.006597399245947599,0.663334310054779,1.353453516960144,3.3774111285467256e-10,5.355589866638184,-2.539215984143084e-07,0.0003812893701251596,0.00023794879962224513,0.2634882926940918,0.21873950958251953,0.013709049671888351,0.4804726839065552,1.3637434244155884,,,,,,,,,,,,,,
20,model.layers.19.self_attn.v_proj.weight,512,1024,0.0009765625,0.000914837175514549,1.848203420639038,0.001410332857631147,0.1460164487361908,0.000681040866766125,0.1286190003156662,0.27865517139434814,0.004261063877493143,0.7062220573425293,1.4377321004867554,1.3197423154309718e-09,4.680003643035889,6.01809233558015e-06,0.0003566123778000474,0.00020224992476869375,0.17481137812137604,0.3054182231426239,0.007234540767967701,0.6466466784477234,1.4178087711334229,,,,,,,,,,,,,,
20,model.layers.19.self_attn.o_proj.weight,1024,2048,0.00048828125,0.0004580274980980903,1.6107054948806763,0.000450869178166613,0.271537721157074,9.414808300789446e-05,0.06534632295370102,0.5099689364433289,0.0067596822045743465,0.6291458606719971,1.4574031829833984,4.302622980123516e-10,6.057580471038818,7.461233764161079e-08,0.0007031047716736794,0.00014569552149623632,0.1793317049741745,0.321330726146698,0.010661860927939415,0.5849331021308899,1.4545189142227173,,,,,,,,,,,,,,
