step,matrix,m,n,r_null,G_r_spectrum,G_stable_rank_G,G_alignment_GW,G_G_fro,G_energy_top,G_energy_mid,G_energy_tail,G_energy_top_rows,G_energy_tail_rows,G_pangle_Gtop_Wtop_mean,H_r_spectrum,H_stable_rank_G,H_alignment_GW,H_G_fro,H_energy_top,H_energy_mid,H_energy_tail,H_energy_top_rows,H_energy_tail_rows,H_pangle_Gtop_Wtop_mean,snr_diag_median,snr_offdiag_median,spearman_absC_snr
10,model.layers.7.self_attn.q_proj.weight,4096,1024,0.000244140625,0.0001549499575048685,2.0237042903900146,0.0010439716279506683,0.4654719829559326,0.001166650326922536,0.17194296419620514,0.2657737135887146,0.008324181661009789,0.5238502025604248,1.5362123250961304,0.00018823720165528357,631.1328735351562,0.0009857963304966688,0.012096969410777092,5.0960170483449474e-05,0.22562047839164734,0.2673655152320862,0.007420082576572895,0.5284062027931213,1.5281963348388672,0.07141955196857452,0.06980565190315247,0.8924564123153687
10,model.layers.7.self_attn.k_proj.weight,512,1024,0.0009765625,0.0014495615614578128,1.8540315628051758,7.313930382224498e-06,0.3836844563484192,0.002851215424016118,0.11572004854679108,0.28271397948265076,0.01791798509657383,0.771911084651947,1.3360950946807861,0.001007004757411778,317.2298278808594,-0.0058390116319060326,0.00428947526961565,0.00019043318752665073,0.26029321551322937,0.22807826101779938,0.00986727699637413,0.4957042634487152,1.4193414449691772,,,
10,model.layers.7.self_attn.v_proj.weight,512,1024,0.0009765625,0.0009390334598720074,1.7275805473327637,-0.00014804814418312162,0.6358213424682617,0.0004016619350295514,0.13640233874320984,0.2511444091796875,0.0038926429115235806,0.748040497303009,1.4610828161239624,0.001004916150122881,314.1575622558594,0.0011233541881665587,0.004267776384949684,8.364267705474049e-05,0.2543661594390869,0.2238210290670395,0.009117978624999523,0.5033237338066101,1.431490421295166,,,
10,model.layers.7.self_attn.o_proj.weight,1024,2048,0.00048828125,0.00022409028315450996,2.066977024078369,-4.887342220172286e-05,1.0147725343704224,4.316418198868632e-05,0.13090701401233673,0.3833235800266266,0.013781418092548847,0.5539585947990417,1.4309650659561157,0.00045315054012462497,585.7462158203125,9.113784471992403e-05,0.0058294846676290035,6.066314017516561e-05,0.21938090026378632,0.2738383710384369,0.00956470612436533,0.5051194429397583,1.4634636640548706,,,
10,model.layers.15.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00012718266225419939,3.009188175201416,0.00035592098720371723,0.4810202717781067,0.0003067434881813824,0.21882256865501404,0.22652938961982727,0.004240155220031738,0.42304033041000366,1.5460549592971802,0.00019926608365494758,597.898193359375,0.0006688025314360857,0.011776760220527649,5.39362954441458e-05,0.24508732557296753,0.2471284568309784,0.005560638848692179,0.48291459679603577,1.532042384147644,0.0748017281293869,0.07496605068445206,0.878828227519989
10,model.layers.15.self_attn.k_proj.weight,512,1024,0.0009765625,0.0010655112564563751,4.17156982421875,1.496463028161088e-06,0.38727638125419617,0.0005570670473389328,0.261398047208786,0.22075161337852478,0.006784466560930014,0.530792236328125,1.4332705736160278,0.0009548262460157275,313.5061950683594,-4.3354579247534275e-05,0.004263741429895163,9.317554940935224e-05,0.24562253057956696,0.24880680441856384,0.01016516238451004,0.4987713098526001,1.3467931747436523,,,
10,model.layers.15.self_attn.v_proj.weight,512,1024,0.0009765625,0.0010136229684576392,1.7016476392745972,-0.0008964213193394244,0.41732528805732727,0.00013981405936647207,0.1552078276872635,0.2801368534564972,0.004941717255860567,0.7140171527862549,1.4494283199310303,0.0008751426939852536,317.1253967285156,0.0015325641725212336,0.004289930686354637,9.13663679966703e-05,0.2562114894390106,0.23581083118915558,0.009068535640835762,0.4951323866844177,1.413162350654602,,,
10,model.layers.15.self_attn.o_proj.weight,1024,2048,0.00048828125,0.0003978280001319945,1.8403522968292236,-0.0002887504524551332,0.7691553831100464,3.960267349611968e-05,0.08866634219884872,0.46994704008102417,0.017333636060357094,0.6057858467102051,1.438564658164978,0.00042493376531638205,520.520263671875,0.0002977075055241585,0.00549191003665328,6.099537495174445e-05,0.21222107112407684,0.2833869159221649,0.009657655842602253,0.5302030444145203,1.4563844203948975,,,
10,model.layers.19.self_attn.q_proj.weight,4096,1024,0.000244140625,0.0002151456574210897,1.5459399223327637,0.000268436037003994,0.3630494773387909,0.0002209953818237409,0.21729518473148346,0.22014598548412323,0.003788768080994487,0.39319294691085815,1.524357795715332,0.0002046271547442302,559.1890869140625,-2.3826087272027507e-05,0.011384946294128895,6.960244354559109e-05,0.24085207283496857,0.25024744868278503,0.006396041717380285,0.4884776175022125,1.5352205038070679,0.08296617120504379,0.08583284169435501,0.7865579724311829
10,model.layers.19.self_attn.k_proj.weight,512,1024,0.0009765625,0.0009441092261113226,1.8972159624099731,-4.391784386825748e-06,0.365323930978775,0.0007003411883488297,0.28793373703956604,0.198344424366951,0.01164985354989767,0.4767705500125885,1.3601735830307007,0.001013978966511786,311.936767578125,-8.037525731197093e-06,0.004253832157701254,0.00014256377471610904,0.2591785192489624,0.22779463231563568,0.00955272652208805,0.4937184751033783,1.430308222770691,,,
