step,matrix,m,n,r_null,G_r_spectrum,G_stable_rank_G,G_alignment_GW,G_G_fro,G_energy_top,G_energy_mid,G_energy_tail,G_energy_top_rows,G_energy_tail_rows,G_pangle_Gtop_Wtop_mean,H_r_spectrum,H_stable_rank_G,H_alignment_GW,H_G_fro,H_energy_top,H_energy_mid,H_energy_tail,H_energy_top_rows,H_energy_tail_rows,H_pangle_Gtop_Wtop_mean,n_microbatch,snr_diag_median,snr_offdiag_median,spearman_absC_snr,sig_energy_diag,sig_energy_total,noise_energy,R_sigma_cross,snr_cross_diag_median,snr_cross_offdiag_median,spearman_absC_snr_cross,spearman_absC_split,rho_sigma_absmed,rho_frame_absmed
20,model.layers.7.self_attn.q_proj.weight,4096,1024,0.000244140625,9.985416545532644e-05,2.885462999343872,-0.00011119012197013944,0.1953781396150589,0.0007296083495020866,0.17630811035633087,0.27065038681030273,0.006716485135257244,0.5421173572540283,1.538452386856079,0.000252181343967095,84.19786071777344,0.000640573853161186,0.00011649713997030631,8.500899275531992e-05,0.2404812127351761,0.2493065446615219,0.009809600189328194,0.49948227405548096,1.5146137475967407,8.0,0.0676283910870552,0.07424668967723846,0.8827483057975769,2.8154913707112428e-06,0.0009476795676164329,0.09774406999349594,0.0029709318074596226,0.0004996491479687393,0.0016253901412710547,-0.015652844682335854,0.04930020123720169,0.3074115514755249,0.2824014723300934
20,model.layers.7.self_attn.k_proj.weight,512,1024,0.0009765625,0.0013497666222974658,3.09371018409729,-2.126770823451807e-06,0.14386633038520813,0.0022696813102811575,0.15560568869113922,0.24991564452648163,0.02618405781686306,0.6890254616737366,1.3178943395614624,0.001012227963656187,40.7653694152832,0.0015128350351005793,4.2048250179504976e-05,0.00013196490181144327,0.24274663627147675,0.24839244782924652,0.010312573984265327,0.4973044991493225,1.3928676843643188,,,,,,,,,,,,,,
20,model.layers.7.self_attn.v_proj.weight,512,1024,0.0009765625,0.0008621962042525411,2.0278162956237793,0.001527261221781373,0.2715008556842804,0.00019659097597468644,0.1373884528875351,0.25248095393180847,0.002549240132793784,0.7353934645652771,1.481877088546753,0.0009049620130099356,44.256134033203125,-0.0004899677587673068,4.245787567924708e-05,9.950917592504993e-05,0.24144920706748962,0.25025475025177,0.009086666628718376,0.4990077316761017,1.4081357717514038,,,,,,,,,,,,,,
20,model.layers.7.self_attn.o_proj.weight,1024,2048,0.00048828125,0.000213856968912296,2.1793313026428223,0.0004911483847536147,0.4444815516471863,4.529816214926541e-05,0.14272555708885193,0.36368823051452637,0.012431127019226551,0.532438337802887,1.4265447854995728,0.0005221893079578876,85.59701538085938,0.00039659510366618633,8.2431361079216e-05,9.514275006949902e-05,0.23968420922756195,0.25082099437713623,0.009959040209650993,0.5015620589256287,1.4544597864151,,,,,,,,,,,,,,
20,model.layers.15.self_attn.q_proj.weight,4096,1024,0.000244140625,0.0001326518104178831,3.8219945430755615,-0.00032736160210333765,0.20234563946723938,0.00018466848996467888,0.2092762291431427,0.24068552255630493,0.0030125773046165705,0.442404568195343,1.5502318143844604,0.00024157983716577291,66.83946990966797,-0.0003595627786125988,0.00010929007839877158,0.00010795778507599607,0.23991084098815918,0.24881955981254578,0.010045737028121948,0.49966689944267273,1.5101772546768188,8.0,0.07617131620645523,0.07296355068683624,0.8751819133758545,-4.064618224219885e-06,-0.00273409322835505,0.11794263124465942,,0.0043395403772592545,-0.001792689086869359,0.007109857629984617,0.06539511680603027,,
20,model.layers.15.self_attn.k_proj.weight,512,1024,0.0009765625,0.0008234806591644883,4.790108680725098,8.267715202237014e-06,0.1684609055519104,6.321471300907433e-05,0.25016894936561584,0.2422388792037964,0.003621838055551052,0.5525506734848022,1.4587911367416382,0.0010272323852404952,50.51435470581055,-0.0010456612799316645,3.913928594556637e-05,8.402905223192647e-05,0.2386889010667801,0.2495638132095337,0.0102325938642025,0.5007506608963013,1.387131690979004,,,,,,,,,,,,,,
20,model.layers.15.self_attn.v_proj.weight,512,1024,0.0009765625,0.0008378173224627972,1.8243873119354248,-0.0012742819963023067,0.16711966693401337,7.138392538763583e-05,0.17645999789237976,0.2616615891456604,0.004567223601043224,0.6665112376213074,1.4622396230697632,0.0009755258797667921,54.98487854003906,-0.002279033651575446,3.9726277464069426e-05,9.383720316691324e-05,0.24038419127464294,0.24978500604629517,0.009058807976543903,0.5014894008636475,1.431667685508728,,,,,,,,,,,,,0.2732960283756256,0.2715950012207031
20,model.layers.15.self_attn.o_proj.weight,1024,2048,0.00048828125,0.0004452623543329537,1.817865252494812,-0.0004082236555404961,0.3118610084056854,2.367244815104641e-05,0.0832551121711731,0.47250601649284363,0.011353558860719204,0.5919716954231262,1.4359806776046753,0.0004744741600006819,64.6037368774414,-0.00020163023145869374,7.829105743439868e-05,9.016809781314805e-05,0.23814581334590912,0.25098562240600586,0.009831655770540237,0.5007328391075134,1.4562991857528687,,,,,,,,,,,,,,
20,model.layers.19.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00014798197662457824,3.404099225997925,0.0005017538205720484,0.11959800869226456,0.000583372893743217,0.21942922472953796,0.23376674950122833,0.008508463390171528,0.4260386526584625,1.52920663356781,0.0002654057461768389,86.8038101196289,0.00013729518104810268,0.00010864342038985342,9.553365089232102e-05,0.23859409987926483,0.25089192390441895,0.010240413248538971,0.5000523328781128,1.511022925376892,8.0,0.07428209483623505,0.07519210129976273,0.8685628771781921,-1.3734106119045464e-07,-0.0001127146533690393,0.05548759549856186,,-2.940248577942839e-06,0.0006228805868886411,0.00588413467630744,0.08166620135307312,,
20,model.layers.19.self_attn.k_proj.weight,512,1024,0.0009765625,0.001081606256775558,3.4734034538269043,4.5134552237868775e-06,0.12419881671667099,0.00031056342413648963,0.24304763972759247,0.21963520348072052,0.011193261481821537,0.5789079070091248,1.359251856803894,0.000940293597523123,43.724754333496094,0.001293981564231217,3.872830711770803e-05,7.878402539063245e-05,0.24078017473220825,0.2490193098783493,0.009457467123866081,0.5005711913108826,1.4118945598602295,,,,,,,,,,,,,,
