step,matrix,m,n,r_null,G_r_spectrum,G_stable_rank_G,G_alignment_GW,G_G_fro,G_energy_top,G_energy_mid,G_energy_tail,G_energy_top_rows,G_energy_tail_rows,G_pangle_Gtop_Wtop_mean,H_r_spectrum,H_stable_rank_G,H_alignment_GW,H_G_fro,H_energy_top,H_energy_mid,H_energy_tail,H_energy_top_rows,H_energy_tail_rows,H_pangle_Gtop_Wtop_mean,snr_diag_median,snr_offdiag_median,spearman_absC_snr
25,model.layers.7.self_attn.q_proj.weight,8192,2560,0.0001220703125,0.00011442865070421249,1.7112547159194946,0.00010321215086150914,0.3737790882587433,0.0010705215390771627,0.12015999853610992,0.35011616349220276,0.01197971310466528,0.5309232473373413,1.5256105661392212,0.000115652808744926,100.2760238647461,0.0001356555294478312,0.00416302215307951,0.00011201392044313252,0.2303186058998108,0.2583909034729004,0.009443609975278378,0.5138068795204163,1.5242688655853271,0.0760524645447731,0.07468625158071518,0.8569718599319458
25,model.layers.7.self_attn.k_proj.weight,1024,2560,0.000390625,0.00038773962296545506,3.684927225112915,2.0568372747220565e-06,0.20442108809947968,0.0002541109861340374,0.19872742891311646,0.23746368288993835,0.009431988932192326,0.6549481153488159,1.4727036952972412,0.0004137121723033488,83.94599151611328,0.00012691080337390304,0.0015831135679036379,9.420990681974217e-05,0.22504496574401855,0.2625916600227356,0.008516326546669006,0.5388237237930298,1.4742522239685059,,,
25,model.layers.7.self_attn.v_proj.weight,1024,2560,0.000390625,0.0002980813733302057,1.330098032951355,0.00040736576193012297,0.5243412852287292,0.00017304523498751223,0.18233278393745422,0.2760993242263794,0.007331508677452803,0.6695823669433594,1.466382384300232,0.0004030112468171865,44.665828704833984,0.00023070204770192504,0.0016028990503400564,0.00010169242887059227,0.21793018281459808,0.26815009117126465,0.00849306769669056,0.5497264862060547,1.4920214414596558,,,
25,model.layers.7.self_attn.o_proj.weight,2560,4096,0.000244140625,0.00016765540931373835,2.202056407928467,0.00022086943499743938,0.49930548667907715,0.0002090898487949744,0.15996724367141724,0.31872469186782837,0.027379009872674942,0.4865039587020874,1.416185975074768,0.0002467712911311537,38.79440689086914,0.00017319494509138167,0.0032088053412735462,9.352250344818458e-05,0.21696624159812927,0.27461013197898865,0.010175121948122978,0.5323935151100159,1.4635121822357178,,,
25,model.layers.19.self_attn.q_proj.weight,8192,2560,0.0001220703125,9.692844469100237e-05,2.466142177581787,0.0001599970128154382,0.3929644227027893,0.0005049108876846731,0.19944243133068085,0.25079596042633057,0.00701986625790596,0.4317076504230499,1.5328563451766968,0.00011480975081212819,61.215152740478516,0.0001578672236064449,0.004609996918588877,0.000113229027192574,0.22627131640911102,0.2622416019439697,0.009534640237689018,0.5023449063301086,1.5179343223571777,0.07116032391786575,0.07132408022880554,0.8800907731056213
25,model.layers.19.self_attn.k_proj.weight,1024,2560,0.000390625,0.0003817233955487609,4.758121967315674,-6.365517606354842e-07,0.2947898805141449,0.00015682443336118013,0.27690035104751587,0.18959784507751465,0.00452923821285367,0.564332127571106,1.4954948425292969,0.00035571979242376983,70.7010726928711,0.00023993055219762027,0.0017384961247444153,6.062483589630574e-05,0.22551697492599487,0.2651796042919159,0.007779991719871759,0.5402571558952332,1.4972772598266602,,,
25,model.layers.19.self_attn.v_proj.weight,1024,2560,0.000390625,0.00029008014826104045,1.554256558418274,-0.00043577069300226867,0.43578431010246277,0.0002924696891568601,0.20510749518871307,0.2527627944946289,0.010939165018498898,0.6195052862167358,1.4601091146469116,0.0003677374334074557,36.3787841796875,-4.5229666284285486e-05,0.0015681505901739001,8.739945769775659e-05,0.22463640570640564,0.26457661390304565,0.008474295027554035,0.5301855802536011,1.4889135360717773,,,
25,model.layers.19.self_attn.o_proj.weight,2560,4096,0.000244140625,0.00023573813086841255,2.285876512527466,-0.0002222939656348899,0.4812864661216736,0.00012506650818977505,0.14959841966629028,0.3548933267593384,0.020094165578484535,0.5348508358001709,1.427150011062622,0.00023388311092276126,43.156959533691406,9.582519123796374e-05,0.003182886866852641,9.588548709871247e-05,0.22394968569278717,0.26657789945602417,0.010765792801976204,0.5188555717468262,1.4536129236221313,,,
25,model.layers.27.self_attn.q_proj.weight,8192,2560,0.0001220703125,0.00014186314365360886,2.800149917602539,0.00025206018472090364,0.21055790781974792,0.0010541812516748905,0.21252119541168213,0.24440902471542358,0.02021779492497444,0.45340287685394287,1.503026008605957,0.00011116021050838754,69.35481262207031,0.0001375169085804373,0.004506360273808241,0.00012807425810024142,0.2294628769159317,0.2595755159854889,0.010856489650905132,0.5142260789871216,1.4969666004180908,0.0642392635345459,0.06964687258005142,0.8767818212509155
25,model.layers.27.self_attn.k_proj.weight,1024,2560,0.000390625,0.00042198336450383067,7.919351577758789,-1.800214306513226e-07,0.16875791549682617,0.0003502759791444987,0.27322033047676086,0.17540159821510315,0.014837552793323994,0.5720597505569458,1.4348154067993164,0.0004001354973297566,73.90833282470703,0.00026592827634885907,0.0017974221846088767,5.466663424158469e-05,0.22347025573253632,0.2672199010848999,0.010328011587262154,0.5220011472702026,1.4561744928359985,,,
25,model.layers.27.self_attn.v_proj.weight,1024,2560,0.000390625,0.0002544883463997394,1.6187609434127808,-0.0010642707347869873,0.18938903510570526,0.0010647502494975924,0.19279348850250244,0.1931091994047165,0.006089560221880674,0.6281994581222534,1.4777131080627441,0.0003640717186499387,41.098331451416016,0.00010620453394949436,0.0014013529289513826,0.0001193258140119724,0.21714861690998077,0.27170684933662415,0.008546380326151848,0.5296382308006287,1.4723621606826782,,,
25,model.layers.27.self_attn.o_proj.weight,2560,4096,0.000244140625,0.0001997552753891796,2.063789129257202,-0.00041910240543074906,0.3112662434577942,0.0002567385963629931,0.13173237442970276,0.37205395102500916,0.01033704448491335,0.5925790667533875,1.477543830871582,0.0002350230934098363,45.18797302246094,8.606207120465115e-05,0.002861241577193141,9.046053310157731e-05,0.21670179069042206,0.2747698426246643,0.00975179672241211,0.5247474908828735,1.4834108352661133,,,
25,model.layers.1.mlp.gate_proj.weight,9216,2560,0.00010850694444444444,0.00011320552584948018,2.4436492919921875,-0.000366528780432418,0.4419237971305847,0.0004196518275421113,0.22626300156116486,0.24942953884601593,0.009827095083892345,0.5012140870094299,1.5176234245300293,0.00010866954835364595,95.942138671875,0.0002481841074768454,0.00505610927939415,0.00012685725232586265,0.23928624391555786,0.24883277714252472,0.009773225523531437,0.5029954314231873,1.5222971439361572,,,
25,model.layers.1.mlp.up_proj.weight,9216,2560,0.00010850694444444444,0.00010482060315553099,2.814570188522339,-0.00030213891295716166,0.489398717880249,0.0002977699914481491,0.22791296243667603,0.25105661153793335,0.009868480265140533,0.49447453022003174,1.5204578638076782,0.00010938014020211995,94.30643463134766,0.0002188492362620309,0.005186598747968674,0.00011944314610445872,0.23896071314811707,0.24997390806674957,0.009979788213968277,0.5011798143386841,1.5206164121627808,,,
25,model.layers.1.mlp.down_proj.weight,2560,9216,0.00010850694444444444,0.00012749691086355597,2.5730347633361816,-0.000252704368904233,0.5829070210456848,0.0006802370771765709,0.251736581325531,0.22534534335136414,0.02313883788883686,0.4755043089389801,1.4388351440429688,0.00010550757724558935,120.80590057373047,0.0002051933406619355,0.005248779896646738,0.00017350158304907382,0.24181972444057465,0.24701279401779175,0.011172615922987461,0.4970042109489441,1.441174030303955,0.07147520780563354,0.0793210044503212,0.8498409986495972
25,model.layers.16.mlp.gate_proj.weight,9216,2560,0.00010850694444444444,0.000121695215057116,2.6530940532684326,-0.00016362190945073962,0.41985204815864563,0.0010099266655743122,0.203583225607872,0.23620812594890594,0.009434591047465801,0.5212969183921814,1.5261476039886475,0.00010211914195679128,52.38628005981445,0.00021704223763663322,0.005541379563510418,0.00012885530304629356,0.2338448315858841,0.25446388125419617,0.009364518336951733,0.5148034691810608,1.5261410474777222,,,
25,model.layers.16.mlp.up_proj.weight,9216,2560,0.00010850694444444444,0.00010743393795564771,2.488375663757324,3.031634150829632e-05,0.521628201007843,0.00028487248346209526,0.20995073020458221,0.26656201481819153,0.008740047924220562,0.4817267060279846,1.5206447839736938,0.00011205549526493996,45.262447357177734,0.00026054607587866485,0.005575353745371103,0.0001158211161964573,0.2354232519865036,0.25210660696029663,0.01001361757516861,0.49969688057899475,1.5183756351470947,,,
25,model.layers.16.mlp.down_proj.weight,2560,9216,0.00010850694444444444,0.00011838426144095138,5.921370983123779,3.24749962601345e-05,0.49977758526802063,0.0003568037354853004,0.23093272745609283,0.25117722153663635,0.024258103221654892,0.5051113367080688,1.4283337593078613,0.00010684093285817653,55.19868850708008,0.00023460359079763293,0.005781562067568302,0.00011914414062630385,0.22122015058994293,0.26643437147140503,0.01053535845130682,0.5352723598480225,1.453824758529663,0.07336591184139252,0.06891726702451706,0.9121761322021484
25,model.layers.30.mlp.gate_proj.weight,9216,2560,0.00010850694444444444,0.00010978145292028785,2.9441986083984375,0.00029374915175139904,0.24213486909866333,0.0008834613836370409,0.19783373177051544,0.24455268681049347,0.008105955086648464,0.5205857753753662,1.5318727493286133,0.0001048618505592458,74.55238342285156,0.00014286644000094384,0.004733801353722811,0.00011375388567103073,0.2332397997379303,0.2554805278778076,0.009777436032891273,0.5134471654891968,1.5249347686767578,,,
