step,matrix,m,n,r_null,G_r_spectrum,G_stable_rank_G,G_alignment_GW,G_G_fro,G_energy_top,G_energy_mid,G_energy_tail,G_energy_top_rows,G_energy_tail_rows,G_pangle_Gtop_Wtop_mean,H_r_spectrum,H_stable_rank_G,H_alignment_GW,H_G_fro,H_energy_top,H_energy_mid,H_energy_tail,H_energy_top_rows,H_energy_tail_rows,H_pangle_Gtop_Wtop_mean,n_microbatch,snr_diag_median,snr_offdiag_median,spearman_absC_snr,sig_energy_diag,sig_energy_total,noise_energy,R_sigma_cross,snr_cross_diag_median,snr_cross_offdiag_median,spearman_absC_snr_cross,spearman_absC_split
20,model.layers.7.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00017285220383200794,2.9138357639312744,0.0012088692747056484,0.7865021228790283,0.001540549099445343,0.1838293969631195,0.25901636481285095,0.011413194239139557,0.5240254998207092,1.5283203125,4.395270258861217e-10,7.014073848724365,-1.822577246457513e-06,0.0006954052951186895,0.0013498699991032481,0.25142261385917664,0.2105848789215088,0.013199861161410809,0.49310216307640076,1.5098966360092163,8.0,0.06562656164169312,0.07447575032711029,0.8974031209945679,3.5439028579276055e-05,0.00967072881758213,0.6172279119491577,0.003664566471437517,0.00037408145726658404,0.003980033565312624,-0.0011832141317427158,0.061150744557380676
20,model.layers.7.self_attn.k_proj.weight,512,1024,0.0009765625,0.0010305988835170865,3.6550562381744385,-2.5644503693911247e-05,0.5912026166915894,0.0012768517481163144,0.162893146276474,0.262498140335083,0.03332998603582382,0.6750972270965576,1.307815432548523,7.759704545584611e-10,5.623412132263184,1.0508467767067486e-06,0.00023847760166972876,0.0008421388338319957,0.2476455122232437,0.20929206907749176,0.024694455787539482,0.5271719098091125,1.3128985166549683,,,,,,,,,,,,
20,model.layers.7.self_attn.v_proj.weight,512,1024,0.0009765625,0.0008153969538398087,1.8914867639541626,-0.0010221170959994197,1.2075049877166748,0.0002509543555788696,0.1287713497877121,0.2509395480155945,0.0033140145242214203,0.7494509220123291,1.4749759435653687,7.319798656091336e-10,4.781528949737549,1.9938431705668336e-06,0.0002706875966396183,0.000562562549021095,0.1642497032880783,0.24126988649368286,0.005381602328270674,0.678005576133728,1.454828143119812,,,,,,,,,,,,
20,model.layers.7.self_attn.o_proj.weight,1024,2048,0.00048828125,0.00028087495593354106,1.9049471616744995,-0.0003319466195534915,1.9433093070983887,3.652581654023379e-05,0.13375979661941528,0.38576406240463257,0.013826369307935238,0.5743727684020996,1.4101574420928955,3.0525204586240307e-10,3.5483477115631104,-5.917980274716683e-07,0.0005336650647222996,8.047221490414813e-05,0.18012456595897675,0.31237855553627014,0.017112301662564278,0.5050979256629944,1.4199888706207275,,,,,,,,,,,,
20,model.layers.15.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00014739039761479944,2.7592597007751465,0.0001397384621668607,0.8348748683929443,0.000382968777557835,0.1950090080499649,0.2538253366947174,0.004164957907050848,0.4489920139312744,1.5434913635253906,4.0987546690018917e-10,5.4525227546691895,-1.383518224429281e-06,0.0007355900597758591,0.0006394636584445834,0.24569830298423767,0.22318769991397858,0.015151793137192726,0.4558527171611786,1.4995073080062866,8.0,0.06057010591030121,0.0701836422085762,0.8937407732009888,1.60337640409125e-05,0.011293809860944748,0.8507651090621948,0.0014196948804990107,-0.0008440780802629888,0.0016601659590378404,0.0011539127444848418,0.05919454246759415
20,model.layers.15.self_attn.k_proj.weight,512,1024,0.0009765625,0.0009650253923609853,2.9421310424804688,1.4494781680696178e-05,0.8032009601593018,5.411580059444532e-05,0.22943967580795288,0.2695828080177307,0.0036607380025088787,0.5656685829162598,1.4641977548599243,6.433334420741232e-10,3.4281883239746094,2.34041499425075e-06,0.0002890340983867645,5.505477747647092e-05,0.26953941583633423,0.23337344825267792,0.006156890653073788,0.49090543389320374,1.4379417896270752,,,,,,,,,,,,
20,model.layers.15.self_attn.v_proj.weight,512,1024,0.0009765625,0.0008515006047673523,1.54945707321167,-0.0009865022730082273,0.7946411967277527,6.973851122893393e-05,0.18838556110858917,0.2641284763813019,0.004731028340756893,0.6501373648643494,1.4620625972747803,1.411681549434718e-09,3.52667236328125,4.64497679786291e-06,0.0002799901703838259,0.0002996964321937412,0.18476954102516174,0.24979792535305023,0.009026898071169853,0.630906343460083,1.4129908084869385,,,,,,,,,,,,
20,model.layers.15.self_attn.o_proj.weight,1024,2048,0.00048828125,0.000500651600304991,1.5995359420776367,-0.0003321213589515537,1.4252415895462036,2.4717674023122527e-05,0.07822415977716446,0.48406848311424255,0.01398770697414875,0.6044074892997742,1.4476968050003052,4.933589092814827e-10,3.2132601737976074,4.679365304127714e-07,0.0005439274245873094,7.827846275176853e-05,0.18405254185199738,0.3066045641899109,0.02566966786980629,0.5254557132720947,1.404891848564148,,,,,,,,,,,,
20,model.layers.19.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00018346318393014371,2.1276001930236816,-0.0009331032633781433,0.6642541885375977,0.000533736776560545,0.1921958327293396,0.24914520978927612,0.006743438076227903,0.4256457984447479,1.5299288034439087,4.129450115186728e-10,4.757876396179199,8.794671657597064e-07,0.0007365723722614348,0.0009078469593077898,0.23681640625,0.2348605841398239,0.016438528895378113,0.46168258786201477,1.4977620840072632,8.0,0.067267507314682,0.07102608680725098,0.8580992817878723,8.470173270325176e-06,0.01022519450634718,0.6223800182342529,0.0008283630463036579,0.0024641873314976692,0.002134592505171895,-0.0016381648601964116,0.09417285770177841
20,model.layers.19.self_attn.k_proj.weight,512,1024,0.0009765625,0.0009338370873592794,2.401857852935791,-1.656081985856872e-05,0.6728417277336121,0.0004277201369404793,0.2512449026107788,0.2127297967672348,0.011125743389129639,0.5789378881454468,1.3579496145248413,6.991099366082665e-10,4.697445392608643,-6.650034265476279e-07,0.00025787140475586057,0.0007301485748030245,0.2897099256515503,0.1952141970396042,0.020443052053451538,0.46443164348602295,1.3556513786315918,,,,,,,,,,,,
