step,matrix,m,n,r_null,G_r_spectrum,G_stable_rank_G,G_alignment_GW,G_G_fro,G_energy_top,G_energy_mid,G_energy_tail,G_energy_top_rows,G_energy_tail_rows,G_pangle_Gtop_Wtop_mean,H_r_spectrum,H_stable_rank_G,H_alignment_GW,H_G_fro,H_energy_top,H_energy_mid,H_energy_tail,H_energy_top_rows,H_energy_tail_rows,H_pangle_Gtop_Wtop_mean,n_microbatch,snr_diag_median,snr_offdiag_median,spearman_absC_snr,sig_energy_diag,sig_energy_total,noise_energy,R_sigma_cross,snr_cross_diag_median,snr_cross_offdiag_median,spearman_absC_snr_cross,spearman_absC_split,rho_sigma_absmed,rho_frame_absmed
20,model.layers.7.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00013978323841001838,2.6421730518341064,0.001083910115994513,0.2299065887928009,0.0013071665307506919,0.17186830937862396,0.2742347717285156,0.009363745339214802,0.5443680882453918,1.5350910425186157,0.00022133208403829485,6.799994468688965,0.0018953903345391154,0.00011912296031368896,0.0007210066542029381,0.2540757656097412,0.20686352252960205,0.010654645040631294,0.4992441236972809,1.5158675909042358,8.0,0.07583185285329819,0.07311341166496277,0.8451221585273743,-3.2193725019169506e-08,-0.0014094356447458267,0.10902612656354904,,-0.0019254654180258512,-0.0023722818586975336,-0.0029972982592880726,0.054262228310108185,0.3029792904853821,0.2907629609107971
20,model.layers.7.self_attn.k_proj.weight,512,1024,0.0009765625,0.000979204080067575,2.990720272064209,7.264405667228857e-06,0.16742955148220062,0.00038416413008235395,0.1551147848367691,0.2599414885044098,0.02210814319550991,0.6993908286094666,1.3331352472305298,0.0012698378413915634,7.07674503326416,-0.002498714253306389,4.259903289494105e-05,0.000855224032420665,0.2659957706928253,0.204848513007164,0.015733934938907623,0.513945996761322,1.3409786224365234,,,,,,,,,,,,,,
20,model.layers.7.self_attn.v_proj.weight,512,1024,0.0009765625,0.0007900760392658412,1.6541136503219604,0.0004905657260678709,0.36324968934059143,0.0004533580504357815,0.12553595006465912,0.26293686032295227,0.0030964126344770193,0.7518187165260315,1.4840713739395142,0.0009115026914514601,4.683000564575195,-0.000183037860551849,4.3578242184594274e-05,0.00044024462113156915,0.1661740094423294,0.23515158891677856,0.007258117664605379,0.6918218731880188,1.4371920824050903,,,,,,,,,,,,,,
20,model.layers.7.self_attn.o_proj.weight,1024,2048,0.00048828125,0.0002255777653772384,2.0804991722106934,0.00017840013606473804,0.5210282802581787,4.551815800368786e-05,0.1418183147907257,0.3597765862941742,0.018394365906715393,0.5294027924537659,1.404250979423523,0.0003163169021718204,4.217951774597168,-0.0007142395479604602,8.444974810117856e-05,9.317213698523119e-05,0.18885011970996857,0.29207074642181396,0.01682160422205925,0.46876782178878784,1.415592074394226,,,,,,,,,,,,,,
20,model.layers.15.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00014017730427440256,3.737116813659668,-0.0001263901067432016,0.23201394081115723,0.0005211550742387772,0.2154904156923294,0.23683732748031616,0.004479958210140467,0.44495171308517456,1.5463942289352417,0.00023648048227187246,9.104028701782227,0.0004752377572003752,0.0001093142491299659,0.00043523963540792465,0.24936431646347046,0.22411379218101501,0.013165317475795746,0.4573530852794647,1.5034780502319336,8.0,0.08761704713106155,0.07814633846282959,0.8273859024047852,2.117460098816082e-06,-0.0012399291153997183,0.14259812235832214,,-0.0018892009975388646,-0.0017346561653539538,-0.002209656173363328,0.04581626504659653,,
20,model.layers.15.self_attn.k_proj.weight,512,1024,0.0009765625,0.0009968526428565383,3.9631824493408203,5.064520337327849e-06,0.21169516444206238,0.00017911335453391075,0.2441679686307907,0.2514766454696655,0.0031544428784400225,0.5468582510948181,1.470326542854309,0.0009028399363160133,10.596012115478516,0.0008774351445026696,3.960745016229339e-05,6.816308450652286e-05,0.2747350335121155,0.21921765804290771,0.0070412433706223965,0.4898659288883209,1.4533356428146362,,,,,,,,,,,,,,
20,model.layers.15.self_attn.v_proj.weight,512,1024,0.0009765625,0.0007777553400956094,1.8780772686004639,0.000803493894636631,0.19820210337638855,5.7393215683987364e-05,0.17531217634677887,0.2776056230068207,0.003569460241124034,0.6689777970314026,1.4606798887252808,0.0009395731030963361,4.7677154541015625,0.0037116985768079758,3.953568375436589e-05,0.0005505342851392925,0.20337747037410736,0.23353290557861328,0.00680440803989768,0.6036669015884399,1.4255895614624023,,,,,,,,,,,,,0.31816500425338745,0.3056824207305908
20,model.layers.15.self_attn.o_proj.weight,1024,2048,0.00048828125,0.00035787938395515084,1.8819798231124878,0.00027400226099416614,0.35312092304229736,2.8780359571101144e-05,0.0875290259718895,0.4695773720741272,0.008981647901237011,0.5963391065597534,1.4331835508346558,0.000405351456720382,4.697895050048828,0.0005516390665434301,7.909709529485554e-05,8.006669668247923e-05,0.1873491257429123,0.3066641390323639,0.020388927310705185,0.5353986024856567,1.4147776365280151,,,,,,,,,,,,,,
20,model.layers.19.self_attn.q_proj.weight,4096,1024,0.000244140625,0.0001565718266647309,3.6673038005828857,-0.0006115217693150043,0.13077077269554138,0.0007306808256544173,0.21241691708564758,0.2467028945684433,0.009572798386216164,0.45768821239471436,1.522765040397644,0.00023208466882351786,7.315654277801514,-0.0006647721165791154,0.00010681007552193478,0.0007236040546558797,0.24443653225898743,0.2297831028699875,0.02034158632159233,0.4614306688308716,1.4873601198196411,8.0,0.0657515600323677,0.06948530673980713,0.8420826196670532,-2.06041977435234e-06,-0.0005554198869504035,0.055108651518821716,,-0.008536816574633121,-0.0018794209463521838,0.00038960264646448195,0.0600813627243042,,
20,model.layers.19.self_attn.k_proj.weight,512,1024,0.0009765625,0.0010178029770031571,3.3025825023651123,2.9182745038269786e-06,0.1371394693851471,0.0002895840152632445,0.216158926486969,0.25583574175834656,0.010382156819105148,0.6172044277191162,1.3856595754623413,0.0010375658748671412,7.744715213775635,0.0017085513100028038,3.844123421004042e-05,0.0002223085321020335,0.2720348834991455,0.20968692004680634,0.014639009721577168,0.479458749294281,1.3608287572860718,,,,,,,,,,,,,,
20,model.layers.19.self_attn.v_proj.weight,512,1024,0.0009765625,0.0008143389131873846,1.6404625177383423,-0.0020483729895204306,0.11236316710710526,0.0009484276524744928,0.13472825288772583,0.2609063982963562,0.005447211675345898,0.6973016262054443,1.424422264099121,0.0014075097860768437,4.065272331237793,0.004919993691146374,3.740959436981939e-05,0.0014498294331133366,0.18298351764678955,0.29096752405166626,0.009778530336916447,0.634235680103302,1.4271129369735718,,,,,,,,,,,,,,
