step,matrix,m,n,r_null,G_r_spectrum,G_stable_rank_G,G_alignment_GW,G_G_fro,G_energy_top,G_energy_mid,G_energy_tail,G_energy_top_rows,G_energy_tail_rows,G_pangle_Gtop_Wtop_mean,H_r_spectrum,H_stable_rank_G,H_alignment_GW,H_G_fro,H_energy_top,H_energy_mid,H_energy_tail,H_energy_top_rows,H_energy_tail_rows,H_pangle_Gtop_Wtop_mean,snr_diag_median,snr_offdiag_median,spearman_absC_snr,rho_sigma_absmed,rho_frame_absmed
25,model.layers.7.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00012782152043655515,2.7592880725860596,0.0004283861198928207,0.3421865403652191,0.0005683970521204174,0.17582391202449799,0.2720978558063507,0.008152459748089314,0.533889651298523,1.5340988636016846,0.00016747417976148427,249.76113891601562,2.93976172542898e-05,0.0002663650957401842,5.557881377171725e-05,0.21766269207000732,0.27667105197906494,0.006889415439218283,0.5388673543930054,1.5398348569869995,0.07461688667535782,0.0783095583319664,0.7494238018989563,0.3982570767402649,0.41622763872146606
25,model.layers.7.self_attn.k_proj.weight,512,1024,0.0009765625,0.0008824591641314328,3.6377522945404053,-4.3467898649396375e-06,0.25462576746940613,0.00025151227600872517,0.1585526466369629,0.2685312330722809,0.0370834656059742,0.6709927916526794,1.3457924127578735,0.0008366239489987493,65.17105865478516,2.127985135302879e-05,9.730910824146122e-05,4.625716246664524e-05,0.21676120162010193,0.2678608000278473,0.00850355438888073,0.5484721660614014,1.441831350326538,,,,,
25,model.layers.7.self_attn.v_proj.weight,512,1024,0.0009765625,0.0009360662661492825,2.308445930480957,0.00012989477545488626,0.4471898674964905,0.00045123673044145107,0.1522427201271057,0.2635527551174164,0.004490518942475319,0.7049350738525391,1.4637210369110107,0.0009078060975298285,71.67811584472656,-5.2070670790271834e-05,0.00010063519584946334,0.00015658035408705473,0.228131502866745,0.2566926181316376,0.007438381668180227,0.5199871063232422,1.4740262031555176,,,,,
25,model.layers.7.self_attn.o_proj.weight,1024,2048,0.00048828125,0.0002472313935868442,2.058720350265503,4.4986005377722904e-05,0.7525271773338318,3.5347584343981e-05,0.14423611760139465,0.3671515882015228,0.01171196810901165,0.5356752872467041,1.437206506729126,0.00042202079202979803,132.8091278076172,4.1942235839087516e-05,0.0001222151768160984,4.6261073293862864e-05,0.1693715900182724,0.3267987072467804,0.00619924534112215,0.639365017414093,1.5284125804901123,,,,,
25,model.layers.15.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00013239620602689683,2.7973473072052,-0.00019931986753363162,0.36290135979652405,0.00027935265097767115,0.22456829249858856,0.22018975019454956,0.0034037192817777395,0.4153020977973938,1.5464317798614502,0.0001651593775022775,215.41278076171875,8.549793165002484e-06,0.00027260894421488047,3.3842014090623707e-05,0.22779852151870728,0.26107490062713623,0.00441349670290947,0.4869993329048157,1.5470396280288696,0.08876948803663254,0.0875316709280014,0.770256519317627,,
25,model.layers.15.self_attn.k_proj.weight,512,1024,0.0009765625,0.001094234292395413,4.718453884124756,5.853691163792973e-06,0.3190934360027313,0.0001917669433169067,0.2714255750179291,0.21675319969654083,0.004956400953233242,0.5405018925666809,1.454974889755249,0.0008708024397492409,57.42250061035156,1.460771727579413e-05,0.00010164837294723839,5.1881044782930985e-05,0.18989022076129913,0.30392077565193176,0.007500112056732178,0.5893760919570923,1.4572927951812744,,,,,
25,model.layers.15.self_attn.v_proj.weight,512,1024,0.0009765625,0.0008184064645320177,1.8876538276672363,0.0013757982524111867,0.2522667348384857,0.0004051320138387382,0.18996435403823853,0.2480456829071045,0.00450392160564661,0.6396239399909973,1.4474669694900513,0.0009824939770624042,54.71988296508789,1.6739804777898826e-05,8.385150431422517e-05,5.0150611059507355e-05,0.22720281779766083,0.2659749686717987,0.006998486816883087,0.5128688216209412,1.4544740915298462,,,,0.35801512002944946,0.37251460552215576
25,model.layers.15.self_attn.o_proj.weight,1024,2048,0.00048828125,0.0003912859538104385,1.7268904447555542,0.0004224756848998368,0.4879968762397766,1.697596235317178e-05,0.08304685354232788,0.48362913727760315,0.011296899989247322,0.6143283843994141,1.4358285665512085,0.0004427411186043173,106.71359252929688,-2.249738281534519e-05,0.00010637022933224216,8.648384391563013e-05,0.1834593266248703,0.31541764736175537,0.007441236171871424,0.5943248867988586,1.5097591876983643,,,,,
25,model.layers.19.self_attn.q_proj.weight,4096,1024,0.000244140625,0.000172656582435593,3.6701908111572266,-0.000819700479041785,0.1839028000831604,0.0005472642951644957,0.22379891574382782,0.2423548400402069,0.008622751571238041,0.43688905239105225,1.5283889770507812,0.0001759542792569846,237.1602020263672,1.966405579878483e-05,0.00026524224085733294,3.862662197207101e-05,0.22346918284893036,0.27113378047943115,0.004685156513005495,0.5131175518035889,1.544507622718811,0.08177544921636581,0.08198628574609756,0.791999340057373,,
25,model.layers.19.self_attn.k_proj.weight,512,1024,0.0009765625,0.0010394009295850992,4.131136894226074,-1.8368084511166671e-06,0.1812872290611267,0.0002616651763673872,0.22808176279067993,0.2500874102115631,0.011347946710884571,0.5738272666931152,1.3769797086715698,0.0009175941231660545,94.25444030761719,-3.103654307778925e-05,9.834281081566587e-05,4.121141319046728e-05,0.2154402881860733,0.2703905701637268,0.0074738264083862305,0.5701231956481934,1.4741710424423218,,,,,
25,model.layers.19.self_attn.v_proj.weight,512,1024,0.0009765625,0.0006790831685066223,1.6953134536743164,0.0016821218887344003,0.12774115800857544,0.0006643720553256571,0.13561181724071503,0.2632145583629608,0.00470814248546958,0.6981064677238464,1.4296902418136597,0.0009174963342957199,74.04884338378906,5.1716750022023916e-05,7.636413647560403e-05,0.0001596324727870524,0.2336416095495224,0.26284563541412354,0.009167165495455265,0.5134245753288269,1.4056898355484009,,,,,
25,model.layers.19.self_attn.o_proj.weight,1024,2048,0.00048828125,0.0005902890115976334,1.4319487810134888,0.00047789234668016434,0.26664629578590393,8.679369057063013e-05,0.05103864148259163,0.5602511167526245,0.014309464953839779,0.6654233932495117,1.454766869544983,0.0004310673102736473,136.4110870361328,7.78152207203675e-06,9.068905637832358e-05,6.241359369596466e-05,0.19842256605625153,0.29722610116004944,0.008806095458567142,0.5381659865379333,1.4761725664138794,,,,,
25,model.layers.1.mlp.gate_proj.weight,3584,1024,0.00027901785714285713,0.00021201581694185734,3.0734522342681885,0.0003375625819899142,0.33558687567710876,0.00014560995623469353,0.18440252542495728,0.2998620271682739,0.006872548256069422,0.5405235290527344,1.512799620628357,0.00017204874893650413,3.207839012145996,9.261254490411375e-06,7.8847097029211e-06,5.2727104048244655e-05,0.1500726193189621,0.3620263338088989,0.006536280736327171,0.5503491759300232,1.5272737741470337,,,,0.3883539140224457,0.3918178379535675
25,model.layers.1.mlp.up_proj.weight,3584,1024,0.00027901785714285713,0.0005770046846009791,2.9419217109680176,0.00022462410561274737,0.5493984222412109,0.00010715344251366332,0.17321254312992096,0.31442004442214966,0.007441787980496883,0.5055074095726013,1.5133271217346191,0.00015874035307206213,1.681569218635559,-1.6503961887792684e-05,1.2725135093205608e-05,4.0337257814826444e-05,0.08295737206935883,0.44772201776504517,0.009573331102728844,0.5392234921455383,1.5106295347213745,,,,,
25,model.layers.1.mlp.down_proj.weight,1024,3584,0.00027901785714285713,0.0002839791704900563,5.403073787689209,0.00022468600946012884,0.5556755661964417,0.0006836986285634339,0.18732064962387085,0.2874077260494232,0.012563490308821201,0.5592505931854248,1.4524387121200562,0.00018020877905655652,2.0840811729431152,7.239226761157624e-06,5.0895841923193075e-06,0.0003728743176907301,0.19196388125419617,0.2870480716228485,0.009440229274332523,0.5192369222640991,1.4687073230743408,0.06435797363519669,0.0648975521326065,0.805866539478302,,
