step,matrix,m,n,r_null,G_r_spectrum,G_stable_rank_G,G_alignment_GW,G_G_fro,G_energy_top,G_energy_mid,G_energy_tail,G_energy_top_rows,G_energy_tail_rows,G_pangle_Gtop_Wtop_mean,H_r_spectrum,H_stable_rank_G,H_alignment_GW,H_G_fro,H_energy_top,H_energy_mid,H_energy_tail,H_energy_top_rows,H_energy_tail_rows,H_pangle_Gtop_Wtop_mean,snr_diag_median,snr_offdiag_median,spearman_absC_snr
10,model.layers.1.self_attn.q_proj.weight,2048,2048,0.00048828125,0.00040738857933320105,4.269402027130127,-0.0001764957414707169,0.20634281635284424,0.0007037584437057376,0.08360021561384201,0.3378972113132477,0.0046910252422094345,0.8012843728065491,1.5179624557495117,0.0005732087884098291,8.668294906616211,-0.0003883210592903197,0.006523447576910257,0.0013299142010509968,0.23310360312461853,0.20264306664466858,0.010793449357151985,0.5400925278663635,1.4875853061676025,0.07300209254026413,0.0681259036064148,0.830655038356781
10,model.layers.1.self_attn.k_proj.weight,512,2048,0.00048828125,0.0004787907819263637,5.596555233001709,-0.00033633282873779535,0.14144597947597504,0.00041706921183504164,0.07587005198001862,0.24517972767353058,0.003201910061761737,0.8615972399711609,1.4485081434249878,0.0008174008107744157,9.32666301727295,-0.005302669480443001,0.003240178572013974,0.0020399249624460936,0.21166951954364777,0.19201822578907013,0.01093632448464632,0.5883259177207947,1.4095783233642578,,,
10,model.layers.1.self_attn.v_proj.weight,512,2048,0.00048828125,0.0004168079176452011,2.1633646488189697,0.0013815246056765318,0.876470148563385,2.1145693608559668e-05,0.13502910733222961,0.35294896364212036,0.007187825161963701,0.5198249816894531,1.4304478168487549,0.000652098678983748,5.481307029724121,-0.00027206543018110096,0.00323956785723567,0.00014188750355970114,0.24267785251140594,0.2422899752855301,0.013553498312830925,0.488063782453537,1.405572533607483,,,
10,model.layers.1.self_attn.o_proj.weight,2048,2048,0.00048828125,0.00048401576350443065,4.65552282333374,0.0008162437588907778,0.5634652376174927,0.000393192982301116,0.20125460624694824,0.2808956205844879,0.01132657565176487,0.5300627946853638,1.4851934909820557,0.0005211520474404097,7.744483947753906,0.0016289850464090705,0.006555743981152773,0.00025877985171973705,0.2126043140888214,0.2750333249568939,0.012640973553061485,0.5088218450546265,1.472333550453186,,,
10,model.layers.8.self_attn.q_proj.weight,2048,2048,0.00048828125,0.0004816155706066638,3.8775172233581543,-0.00025445673963986337,0.3978809416294098,0.0004881467029917985,0.12034590542316437,0.33817705512046814,0.0042335824109613895,0.6907200813293457,1.5240213871002197,0.0005015791393816471,6.495697021484375,-0.0007204347057268023,0.006842855829745531,0.0004480408097151667,0.2206975519657135,0.23096993565559387,0.007619525771588087,0.5480932593345642,1.4967329502105713,0.06072571128606796,0.06491134315729141,0.8466420769691467
10,model.layers.8.self_attn.k_proj.weight,512,2048,0.00048828125,0.0008396017365157604,4.013331413269043,-0.0006093767588026822,0.22508378326892853,0.0002322369982721284,0.13979607820510864,0.22803150117397308,0.003661672817543149,0.7753797769546509,1.4522595405578613,0.0008276978624053299,10.508307456970215,-0.0022792841773480177,0.0034045919310301542,0.0010828585363924503,0.2511334717273712,0.17498546838760376,0.014271777123212814,0.5611379742622375,1.3573544025421143,,,
10,model.layers.8.self_attn.v_proj.weight,512,2048,0.00048828125,0.00038009817944839597,1.9675642251968384,0.0017943315906450152,1.0350658893585205,0.00014196036499924958,0.2062525749206543,0.28929805755615234,0.010039781220257282,0.5406916737556458,1.4064801931381226,0.0006620962521992624,4.77716064453125,-0.0014227054780349135,0.003366827266290784,0.0003029556246474385,0.24037066102027893,0.24378421902656555,0.0113242631778121,0.5480766892433167,1.375008463859558,,,
10,model.layers.8.self_attn.o_proj.weight,2048,2048,0.00048828125,0.0005218400619924068,2.5189425945281982,0.0006625083042308688,1.2311084270477295,0.0004394828574731946,0.12719601392745972,0.3779171109199524,0.027529243379831314,0.5538138747215271,1.4393569231033325,0.00048515398520976305,4.943981170654297,0.00021966655913274735,0.0068556154146790504,0.00025055810692720115,0.15530110895633698,0.3327723443508148,0.028917456045746803,0.5053765177726746,1.4153677225112915,,,
10,model.layers.14.self_attn.q_proj.weight,2048,2048,0.00048828125,0.0005514915683306754,2.717743158340454,2.30647037824383e-05,0.21207121014595032,0.000427529274020344,0.09150765836238861,0.3996625542640686,0.007362415548413992,0.7422497272491455,1.4909085035324097,0.0005415900377556682,7.49854040145874,-0.0014651539968326688,0.006932010408490896,0.0006493301480077207,0.22581106424331665,0.2424839437007904,0.010960658080875874,0.5490465760231018,1.4856038093566895,0.07202008366584778,0.067979596555233,0.832196831703186
10,model.layers.14.self_attn.k_proj.weight,512,2048,0.00048828125,0.0005394089967012405,3.4584672451019287,2.984131424454972e-05,0.19547095894813538,0.00019772781524807215,0.2258942872285843,0.14731097221374512,0.0032615982927381992,0.6747356057167053,1.4676399230957031,0.000567220093216747,9.974504470825195,-0.0013924554223194718,0.00340449926443398,0.0004861926718149334,0.2462487667798996,0.21124303340911865,0.0145253986120224,0.5449538230895996,1.3423845767974854,,,
