step,matrix,m,n,r_null,G_r_spectrum,G_stable_rank_G,G_alignment_GW,G_G_fro,G_energy_top,G_energy_mid,G_energy_tail,G_energy_top_rows,G_energy_tail_rows,G_pangle_Gtop_Wtop_mean,H_r_spectrum,H_stable_rank_G,H_alignment_GW,H_G_fro,H_energy_top,H_energy_mid,H_energy_tail,H_energy_top_rows,H_energy_tail_rows,H_pangle_Gtop_Wtop_mean,snr_diag_median,snr_offdiag_median,spearman_absC_snr
10,model.layers.7.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00013188537559472024,2.756551504135132,0.00011762681970139965,0.8002135753631592,0.001023469609208405,0.18338371813297272,0.26440951228141785,0.009572751820087433,0.5365967154502869,1.5330195426940918,0.00019272450299467891,580.9226684570312,0.0003072894469369203,0.0116080641746521,7.557581557193771e-05,0.22334472835063934,0.2701440751552582,0.007261078339070082,0.525507926940918,1.5287188291549683,0.07528326660394669,0.07160697132349014,0.878012478351593
10,model.layers.7.self_attn.k_proj.weight,512,1024,0.0009765625,0.001050198683515191,4.367310047149658,-4.236232598486822e-06,0.5951324701309204,0.0013804009649902582,0.15464746952056885,0.27559319138526917,0.02941715158522129,0.6904688477516174,1.3085426092147827,0.0010872319107875228,312.46875,-0.0028001158498227596,0.004258401691913605,0.00017356571333948523,0.2616678774356842,0.22698061168193817,0.00992888119071722,0.49446719884872437,1.3915431499481201,,,
10,model.layers.7.self_attn.v_proj.weight,512,1024,0.0009765625,0.0007746194605715573,1.924155354499817,-0.0001576489012222737,1.1261694431304932,0.0007049845880828798,0.1397348940372467,0.24620795249938965,0.005009923595935106,0.7328759431838989,1.4640551805496216,0.0009519788436591625,310.8961486816406,0.0012531086103990674,0.004244089592248201,9.442157170269638e-05,0.25526371598243713,0.22555267810821533,0.008521026000380516,0.5020056366920471,1.4199098348617554,,,
10,model.layers.7.self_attn.o_proj.weight,1024,2048,0.00048828125,0.00022749988420400769,2.06203293800354,-5.64152687729802e-05,1.8208582401275635,4.753392931888811e-05,0.13925659656524658,0.37846022844314575,0.014740937389433384,0.5639622211456299,1.4274134635925293,0.0004169007879681885,524.0737915039062,-0.0014051479520276189,0.005510332062840462,5.106100798002444e-05,0.21357372403144836,0.2813575863838196,0.01027615275233984,0.5093825459480286,1.4561583995819092,,,
10,model.layers.15.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00014001676754560322,3.094963788986206,-0.0002287025417899713,0.8795260787010193,0.00029537375667132437,0.20411324501037598,0.24968113005161285,0.0041862246580421925,0.443834125995636,1.5450547933578491,0.00021142254990991205,525.2747802734375,-0.0007211146876215935,0.011034946888685226,5.370845610741526e-05,0.23671270906925201,0.2552383542060852,0.005486669018864632,0.4868418276309967,1.5322859287261963,0.0689283087849617,0.068154476583004,0.8881729245185852
10,model.layers.15.self_attn.k_proj.weight,512,1024,0.0009765625,0.000906866102013737,5.195180892944336,-3.999932232545689e-06,0.7396637201309204,0.00010833324631676078,0.24160243570804596,0.23648272454738617,0.0037532737478613853,0.5523238778114319,1.4542537927627563,0.0009438745328225195,312.7174072265625,-0.003291067434474826,0.004259638953953981,8.19669512566179e-05,0.25126177072525024,0.2408418506383896,0.01010427251458168,0.4895215630531311,1.4083822965621948,,,
10,model.layers.15.self_attn.v_proj.weight,512,1024,0.0009765625,0.0009638024494051933,1.5059666633605957,0.0021089676301926374,0.8134769797325134,6.996664887992665e-05,0.16910497844219208,0.28840187191963196,0.00590001093223691,0.677688479423523,1.4432079792022705,0.0011739118490368128,302.4468688964844,-0.009324771352112293,0.004188433289527893,7.668062607990578e-05,0.2546159327030182,0.23652301728725433,0.0081854946911335,0.5033383965492249,1.4216444492340088,,,
10,model.layers.15.self_attn.o_proj.weight,1024,2048,0.00048828125,0.0004153014160692692,1.5742193460464478,0.0006889447686262429,1.5011940002441406,4.112771785003133e-05,0.07869946956634521,0.4810171127319336,0.016228439286351204,0.6035289764404297,1.44314444065094,0.00044105504639446735,456.0009765625,-0.002890409668907523,0.005140066612511873,6.919403676874936e-05,0.20608408749103546,0.29087239503860474,0.00997970998287201,0.5395137071609497,1.4627478122711182,,,
10,model.layers.19.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00021691544679924846,3.1251978874206543,-0.0012102317996323109,0.5697717070579529,0.0009133428684435785,0.20619279146194458,0.25591474771499634,0.011991830542683601,0.45976200699806213,1.5321916341781616,0.0002226611686637625,499.8616943359375,0.0001141581597039476,0.010760512202978134,6.577910244232044e-05,0.2344934195280075,0.257461816072464,0.0064711738377809525,0.49172350764274597,1.5252794027328491,0.07495373487472534,0.0714154839515686,0.8744403123855591
10,model.layers.19.self_attn.k_proj.weight,512,1024,0.0009765625,0.0009701935341581702,3.6343977451324463,-8.468351552437525e-06,0.5502793788909912,0.0005731968558393419,0.25047871470451355,0.2270009070634842,0.013687748461961746,0.552190899848938,1.3555643558502197,0.0009996049338951707,302.2066650390625,0.0017321077175438404,0.004183773882687092,0.00010506075341254473,0.2636992931365967,0.22558268904685974,0.009607040323317051,0.4896126091480255,1.4231442213058472,,,
