step,matrix,m,n,r_null,G_r_spectrum,G_stable_rank_G,G_alignment_GW,G_G_fro,G_energy_top,G_energy_mid,G_energy_tail,G_energy_top_rows,G_energy_tail_rows,G_pangle_Gtop_Wtop_mean,H_r_spectrum,H_stable_rank_G,H_alignment_GW,H_G_fro,H_energy_top,H_energy_mid,H_energy_tail,H_energy_top_rows,H_energy_tail_rows,H_pangle_Gtop_Wtop_mean,n_microbatch,snr_diag_median,snr_offdiag_median,spearman_absC_snr,sig_energy_diag,sig_energy_total,noise_energy,R_sigma_cross,snr_cross_diag_median,snr_cross_offdiag_median,spearman_absC_snr_cross,spearman_absC_split,rho_sigma_absmed,rho_frame_absmed
20,model.layers.7.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00011942838318645954,2.729785919189453,-0.0004021758504677564,0.2809916138648987,0.000424073456088081,0.17311537265777588,0.27023330330848694,0.005591180175542831,0.5350399613380432,1.5413711071014404,6.340932259263354e-07,9.425925254821777,-0.000168907135957852,0.001072098035365343,0.00047651020577177405,0.2628445625305176,0.2042713314294815,0.011114406399428844,0.49519070982933044,1.512848138809204,8.0,0.07432347536087036,0.07395201176404953,0.8475721478462219,-5.918750503042247e-06,-0.002694554626941681,0.24028821289539337,,0.0009504743502475321,-0.0015716732013970613,-0.002577171428129077,0.04750697687268257,0.2945878505706787,0.299450159072876
20,model.layers.7.self_attn.k_proj.weight,512,1024,0.0009765625,0.0008974747615866363,3.8476309776306152,-2.484532842572662e-06,0.2070796936750412,0.00040660641388967633,0.15906493365764618,0.2601768374443054,0.024470502510666847,0.6975547671318054,1.3557088375091553,6.63868888750585e-07,8.50783634185791,-0.00020224131003487855,0.0003882090386468917,0.0003182311775162816,0.2786446809768677,0.19276712834835052,0.019394267350435257,0.4978220462799072,1.3509453535079956,,,,,,,,,,,,,,
20,model.layers.7.self_attn.v_proj.weight,512,1024,0.0009765625,0.0008901954279281199,1.9458645582199097,-0.0009122267947532237,0.39726942777633667,0.0003222721570637077,0.13236306607723236,0.2562297582626343,0.0036294935271143913,0.7505031824111938,1.4573562145233154,1.250432433153037e-06,6.060744285583496,-0.00018377331434749067,0.00037889304803684354,0.00019591031013987958,0.17713108658790588,0.23103302717208862,0.005512682721018791,0.6899853944778442,1.4533132314682007,,,,,,,,,,,,,,
20,model.layers.7.self_attn.o_proj.weight,1024,2048,0.00048828125,0.00021647021640092134,2.084190845489502,-0.0003019266587216407,0.6374789476394653,3.765608198591508e-05,0.14904092252254486,0.3454444408416748,0.018661290407180786,0.5168655514717102,1.4137957096099854,5.441133907879703e-07,4.756651401519775,-0.0001849272521212697,0.0007565090782009065,0.00015314295887947083,0.18916241824626923,0.2878168523311615,0.025843633338809013,0.4635979235172272,1.3751789331436157,,,,,,,,,,,,,,
20,model.layers.15.self_attn.q_proj.weight,4096,1024,0.000244140625,0.0001399107713950798,3.325629711151123,0.00045582468737848103,0.3031509220600128,0.00017059144738595933,0.20722052454948425,0.24567806720733643,0.0033770427107810974,0.4524557888507843,1.5485453605651855,2.3662084913667059e-07,9.965876579284668,-0.00016200663230847567,0.001049722544848919,0.0003936206630896777,0.24463915824890137,0.23047153651714325,0.012843006290495396,0.4624103605747223,1.5081290006637573,8.0,0.09361857175827026,0.08021579682826996,0.833577036857605,-4.297100986150326e-08,-0.0011019865050911903,0.3174620270729065,,0.006406483706086874,-0.0008912115590646863,0.004762423690408468,0.05724560469388962,,
20,model.layers.15.self_attn.k_proj.weight,512,1024,0.0009765625,0.0008708805544301867,4.4984259605407715,1.2264654287719168e-05,0.2575717568397522,0.00011629609070951119,0.2502983510494232,0.2347046583890915,0.004037722013890743,0.5422718524932861,1.454833984375,1.0517909458940267e-06,14.042830467224121,-0.00017031976312864572,0.0003741693508345634,5.452830737340264e-05,0.28051725029945374,0.2086753100156784,0.006976007483899593,0.48119986057281494,1.44229257106781,,,,,,,,,,,,,,
20,model.layers.15.self_attn.v_proj.weight,512,1024,0.0009765625,0.0008103592554107308,2.029952049255371,-0.002086401218548417,0.23579102754592896,0.00018952024402096868,0.17403148114681244,0.2695438861846924,0.00354956672526896,0.6687787175178528,1.4570982456207275,6.976776489864278e-07,6.009084701538086,-0.00015153142157942057,0.0003730200696736574,0.0003344206197652966,0.196942538022995,0.2370923012495041,0.005678232293576002,0.6167665123939514,1.4482579231262207,,,,,,,,,,,,,0.29293400049209595,0.30407458543777466
20,model.layers.15.self_attn.o_proj.weight,1024,2048,0.00048828125,0.00038619429687969387,1.9418586492538452,-0.0006638684426434338,0.4452151358127594,3.554931390681304e-05,0.09049693495035172,0.4616367518901825,0.014718987978994846,0.5960878729820251,1.4322527647018433,6.643184633503552e-07,5.442510604858398,-0.0001682042347965762,0.000749937433283776,7.168583397287875e-05,0.19166095554828644,0.3025348484516144,0.019080739468336105,0.5297030210494995,1.4113702774047852,,,,,,,,,,,,,,
20,model.layers.19.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00020452526223380119,3.025233745574951,0.0001430100528523326,0.17562684416770935,0.0006541882175952196,0.22576653957366943,0.22222900390625,0.008502128534018993,0.40616825222969055,1.5296214818954468,3.3896913009812124e-07,8.711122512817383,-0.00016583020624238998,0.001042270683683455,0.00064801424741745,0.2458464652299881,0.22811472415924072,0.020884787663817406,0.45302483439445496,1.482738971710205,8.0,0.07871866226196289,0.07841809839010239,0.8380138278007507,1.1741151411115425e-06,0.0009578998433426023,0.1266002058982849,0.0012257180636072082,0.000909060996491462,0.0018382052658125758,-0.006592112593352795,0.08059117943048477,,
20,model.layers.19.self_attn.k_proj.weight,512,1024,0.0009765625,0.0009405708988197148,3.153968095779419,-3.3948049349419307e-07,0.18296939134597778,0.0002695870352908969,0.2473355382680893,0.21653375029563904,0.012003383599221706,0.5680053234100342,1.370004415512085,6.664106422249461e-07,10.341652870178223,-0.0001797801087377593,0.00037549305125139654,0.0005775757599622011,0.28244301676750183,0.20185332000255585,0.017107157036662102,0.4660230278968811,1.348521113395691,,,,,,,,,,,,,,
