step,matrix,m,n,r_null,G_r_spectrum,G_stable_rank_G,G_alignment_GW,G_G_fro,G_energy_top,G_energy_mid,G_energy_tail,G_energy_top_rows,G_energy_tail_rows,G_pangle_Gtop_Wtop_mean,H_r_spectrum,H_stable_rank_G,H_alignment_GW,H_G_fro,H_energy_top,H_energy_mid,H_energy_tail,H_energy_top_rows,H_energy_tail_rows,H_pangle_Gtop_Wtop_mean,n_microbatch,snr_diag_median,snr_offdiag_median,spearman_absC_snr,sig_energy_diag,sig_energy_total,noise_energy,R_sigma_cross,snr_cross_diag_median,snr_cross_offdiag_median,spearman_absC_snr_cross,spearman_absC_split
20,model.layers.7.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00012819678522646427,2.734090805053711,-0.0006142883794382215,1.1347965002059937,0.001153481425717473,0.18438974022865295,0.25363436341285706,0.011300702579319477,0.5212019681930542,1.5281906127929688,8.035155474317435e-07,6.25748872756958,-7.021772034931928e-06,0.0006797066307626665,0.0016318984562531114,0.25009453296661377,0.21078959107398987,0.014792807400226593,0.49247831106185913,1.5080002546310425,8.0,0.08261667191982269,0.09191053360700607,0.8598856925964355,1.012083885143511e-05,0.03906390070915222,1.2487428188323975,0.00025908418431608174,0.0048072803765535355,0.009228618815541267,0.014674956910312176,0.06580915302038193
20,model.layers.7.self_attn.k_proj.weight,512,1024,0.0009765625,0.0008612091769464314,4.643215179443359,-3.4175417340520653e-07,0.8383391499519348,0.0004831758560612798,0.14994043111801147,0.2658352255821228,0.02622831240296364,0.6900135278701782,1.3259978294372559,1.3209738369823754e-07,5.28716516494751,-1.0365326488681603e-05,0.0002357986813876778,0.0006104207132011652,0.23907798528671265,0.2156514972448349,0.01928427442908287,0.537824273109436,1.3234825134277344,,,,,,,,,,,,
20,model.layers.7.self_attn.v_proj.weight,512,1024,0.0009765625,0.0009938535513356328,1.9165124893188477,0.0007148022996261716,1.6153008937835693,0.0005745040834881365,0.13162116706371307,0.26066160202026367,0.0037465605419129133,0.735787570476532,1.4695242643356323,1.590815230656517e-07,4.940089225769043,-8.840711416269187e-06,0.00025311484932899475,0.0002887447481043637,0.16950723528862,0.24224601686000824,0.004844813607633114,0.6723783612251282,1.4415653944015503,,,,,,,,,,,,
20,model.layers.7.self_attn.o_proj.weight,1024,2048,0.00048828125,0.0002753924345597625,1.960753083229065,0.00022594690381083637,2.7275216579437256,5.507616879185662e-05,0.12986162304878235,0.3903482258319855,0.014650290831923485,0.5821412801742554,1.4346479177474976,2.969463253066351e-07,3.7680814266204834,-1.5874215023359284e-05,0.0005072467611171305,6.955276330700144e-05,0.17570218443870544,0.3182165324687958,0.013949352316558361,0.5166633129119873,1.4182041883468628,,,,,,,,,,,,
20,model.layers.15.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00015585609071422368,2.852822780609131,0.00048070165212266147,1.2928905487060547,0.0004015772428829223,0.22262901067733765,0.22755113244056702,0.004334719851613045,0.4460955262184143,1.5422073602676392,8.06920411378087e-07,5.570952892303467,4.4362779590301216e-05,0.0007182134431786835,0.0005482634878717363,0.23780108988285065,0.22808188199996948,0.015053264796733856,0.4705204367637634,1.50127112865448,8.0,0.08762219548225403,0.08590710908174515,0.8505039811134338,4.113907925784588e-05,0.04988326504826546,1.9374175071716309,0.0008247070278587622,0.003671772312372923,0.005268717650324106,-0.0023473259061574936,0.06384600698947906
20,model.layers.15.self_attn.k_proj.weight,512,1024,0.0009765625,0.000875404744874686,2.3222060203552246,9.000598765851464e-06,1.627852201461792,7.068345439620316e-05,0.16836059093475342,0.34727025032043457,0.002673440845683217,0.6359633207321167,1.4839067459106445,1.665425344299365e-07,4.024092197418213,-2.0863446479779668e-05,0.0002714542206376791,7.405652286252007e-05,0.26403847336769104,0.23949885368347168,0.005460928659886122,0.49353083968162537,1.4456359148025513,,,,,,,,,,,,
20,model.layers.15.self_attn.v_proj.weight,512,1024,0.0009765625,0.0009686511475592852,1.8574800491333008,-0.0005104400916025043,1.1591343879699707,7.730208744760603e-05,0.21386921405792236,0.2424602508544922,0.003960157744586468,0.6063700318336487,1.4753820896148682,3.04811806017824e-07,3.543227195739746,2.432380142636248e-06,0.0002734740555752069,0.00018827705935109407,0.17654091119766235,0.26227378845214844,0.007859491743147373,0.6438970565795898,1.4198869466781616,,,,,,,,,,,,
20,model.layers.15.self_attn.o_proj.weight,1024,2048,0.00048828125,0.0005113296210765839,1.8568533658981323,-0.00018387312593404204,1.972920298576355,2.2920021365280263e-05,0.09788377583026886,0.4530770182609558,0.007507748901844025,0.6015247106552124,1.4531214237213135,4.018312154130399e-07,3.2146384716033936,1.578210503794253e-05,0.0005221513565629721,6.374550866894424e-05,0.18346761167049408,0.3119199573993683,0.02159159816801548,0.53658127784729,1.4165781736373901,,,,,,,,,,,,
20,model.layers.19.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00016221903206314892,2.6471900939941406,-0.0001403889909852296,0.895099937915802,0.00028822210151702166,0.22473415732383728,0.2285449057817459,0.005099540110677481,0.4299733638763428,1.530997633934021,7.538579325228056e-07,4.983290195465088,-0.00011899106175405905,0.0007253818330354989,0.00033957604318857193,0.23580770194530487,0.2377869337797165,0.014093301258981228,0.46690797805786133,1.5065608024597168,8.0,0.08399378508329391,0.08319289982318878,0.8231767416000366,1.4912641745468136e-05,0.01776948943734169,1.0935313701629639,0.0008392273620495797,0.006572998594492674,0.003517234930768609,0.006721820682287216,0.07229679822921753
20,model.layers.19.self_attn.k_proj.weight,512,1024,0.0009765625,0.0010551653103902936,2.8748695850372314,-2.234236671938561e-05,0.8083175420761108,0.00027168268570676446,0.24332056939601898,0.20269395411014557,0.012364036403596401,0.5953301787376404,1.354590892791748,1.5990646318186919e-07,4.692585468292236,1.2268150385352783e-05,0.00024873114307411015,0.00028739828849211335,0.2788092792034149,0.20330311357975006,0.015897149220108986,0.48429661989212036,1.3441914319992065,,,,,,,,,,,,
