step,matrix,m,n,r_null,G_r_spectrum,G_stable_rank_G,G_alignment_GW,G_G_fro,G_energy_top,G_energy_mid,G_energy_tail,G_energy_top_rows,G_energy_tail_rows,G_pangle_Gtop_Wtop_mean,H_r_spectrum,H_stable_rank_G,H_alignment_GW,H_G_fro,H_energy_top,H_energy_mid,H_energy_tail,H_energy_top_rows,H_energy_tail_rows,H_pangle_Gtop_Wtop_mean,snr_diag_median,snr_offdiag_median,spearman_absC_snr
10,model.layers.1.self_attn.q_proj.weight,2048,2048,0.00048828125,0.00042753154411911964,2.8158750534057617,0.001767231267876923,0.1810619831085205,0.0009813139913603663,0.06968971341848373,0.3221520185470581,0.004445844795554876,0.8330913186073303,1.5157291889190674,0.000555702019482851,7.780121326446533,0.0025316919200122356,0.006688329391181469,0.0012109405361115932,0.2296265959739685,0.1941412091255188,0.010404504835605621,0.5489855408668518,1.4888968467712402,0.06932977586984634,0.07109499722719193,0.8229202628135681
10,model.layers.1.self_attn.k_proj.weight,512,2048,0.00048828125,0.0006628911360166967,2.756840467453003,0.0035472027957439423,0.12644988298416138,0.0004303878522478044,0.05712025612592697,0.22975997626781464,0.006256993394345045,0.8826104998588562,1.4187389612197876,0.0009714418556541204,5.7854084968566895,0.00464221416041255,0.003409268334507942,0.004018462263047695,0.18906140327453613,0.15394100546836853,0.012919419445097446,0.6072038412094116,1.3549940586090088,,,
10,model.layers.1.self_attn.v_proj.weight,512,2048,0.00048828125,0.00037473553675226867,1.8208612203598022,-0.0011660666204988956,0.6547642946243286,2.9556955269072205e-05,0.1255328208208084,0.36850953102111816,0.008254440501332283,0.5597891807556152,1.433916449546814,0.0007062319200485945,5.4652814865112305,0.004928288981318474,0.0033932330552488565,0.00022511328279506415,0.24307462573051453,0.23466192185878754,0.01466222945600748,0.4858434498310089,1.384311556816101,,,
10,model.layers.1.self_attn.o_proj.weight,2048,2048,0.00048828125,0.0005046997684985399,4.502593517303467,-0.0007654786459170282,0.3805517554283142,0.00044628806062974036,0.21471083164215088,0.26423582434654236,0.011750730685889721,0.5017316341400146,1.4756321907043457,0.0005136175313964486,8.75583553314209,0.0026107558514922857,0.006765150930732489,0.00034408902865834534,0.22260305285453796,0.26189860701560974,0.014137960970401764,0.5002124309539795,1.4694266319274902,,,
10,model.layers.8.self_attn.q_proj.weight,2048,2048,0.00048828125,0.0005554335075430572,2.572862148284912,0.00023947679437696934,0.35610857605934143,0.0012023011222481728,0.11870629340410233,0.34223291277885437,0.009282845072448254,0.6617917418479919,1.5146130323410034,0.00046147266402840614,6.4339118003845215,0.0029459858778864145,0.0066643874160945415,0.0011708636302500963,0.22912220656871796,0.21913370490074158,0.00953565165400505,0.5390400290489197,1.4918403625488281,0.07130401581525803,0.07230740785598755,0.8294793963432312
10,model.layers.8.self_attn.k_proj.weight,512,2048,0.00048828125,0.000672750233206898,3.325716257095337,0.0005771834985353053,0.1951933056116104,0.00036905004526488483,0.17201165854930878,0.19222606718540192,0.004580310080200434,0.7146427035331726,1.4262467622756958,0.0009171001729555428,11.86961555480957,0.004592628683894873,0.003381590358912945,0.0015962467296048999,0.2614287734031677,0.16637665033340454,0.013561842031776905,0.5609977841377258,1.369585394859314,,,
10,model.layers.8.self_attn.v_proj.weight,512,2048,0.00048828125,0.000407303188694641,1.919492244720459,-0.0005026469589211047,0.8597555756568909,0.00028818525606766343,0.21872133016586304,0.2690097391605377,0.010871714912354946,0.5245994329452515,1.3860198259353638,0.0007000920013524592,5.867753505706787,0.00335347605869174,0.003268903587013483,0.00023068825248628855,0.26177680492401123,0.2209385186433792,0.016270333901047707,0.5206505656242371,1.3438043594360352,,,
10,model.layers.8.self_attn.o_proj.weight,2048,2048,0.00048828125,0.0004925302346237004,2.6561145782470703,-0.00021412214846350253,0.8986917734146118,0.0003559838223736733,0.13801638782024384,0.33680111169815063,0.026679398491978645,0.4768944978713989,1.4303251504898071,0.0005032515618950129,4.898273944854736,0.001883852411992848,0.006668382324278355,0.0001946998090716079,0.16147218644618988,0.3171761631965637,0.02897978015244007,0.4780312776565552,1.4101206064224243,,,
10,model.layers.14.self_attn.q_proj.weight,2048,2048,0.00048828125,0.0006598670152015984,2.901108503341675,-0.0006900946609675884,0.12082783132791519,0.001958802342414856,0.10190007090568542,0.3780953884124756,0.01744893193244934,0.7076370716094971,1.4871933460235596,0.0004950427683070302,9.320794105529785,-0.00044514439650811255,0.006696205120533705,0.0005366259720176458,0.22694383561611176,0.236936554312706,0.010997312143445015,0.5497177243232727,1.4887067079544067,0.07147122174501419,0.06710848212242126,0.840092658996582
10,model.layers.14.self_attn.k_proj.weight,512,2048,0.00048828125,0.0007222057902254164,3.5124001502990723,-0.0013310686917975545,0.11149820685386658,0.0007243364816531539,0.28070518374443054,0.1358020007610321,0.007853089831769466,0.5983253717422485,1.4565786123275757,0.0006090226816013455,13.415411949157715,0.0014647371135652065,0.003338866401463747,0.00044732505921274424,0.23800580203533173,0.20735883712768555,0.014981046319007874,0.5469160676002502,1.3506661653518677,,,
