step,matrix,m,n,r_null,G_r_spectrum,G_stable_rank_G,G_alignment_GW,G_G_fro,G_energy_top,G_energy_mid,G_energy_tail,G_energy_top_rows,G_energy_tail_rows,G_pangle_Gtop_Wtop_mean,H_r_spectrum,H_stable_rank_G,H_alignment_GW,H_G_fro,H_energy_top,H_energy_mid,H_energy_tail,H_energy_top_rows,H_energy_tail_rows,H_pangle_Gtop_Wtop_mean,snr_diag_median,snr_offdiag_median,spearman_absC_snr,rho_sigma_absmed,rho_frame_absmed
25,model.layers.7.self_attn.q_proj.weight,4096,1024,0.000244140625,0.0002868873707484454,2.4244368076324463,-0.0001167363952845335,0.4068511128425598,0.0018258269410580397,0.17753946781158447,0.2672330141067505,0.013483384624123573,0.5240452289581299,1.5350536108016968,0.0001552795001771301,75.43085479736328,7.304910923267016e-06,7.401699986075982e-05,4.80888229503762e-05,0.18392841517925262,0.3153889775276184,0.006517309695482254,0.5339165925979614,1.5433422327041626,0.09984388947486877,0.09958972781896591,0.7332100868225098,0.4492967128753662,0.44363880157470703
25,model.layers.7.self_attn.k_proj.weight,512,1024,0.0009765625,0.0010150993475690484,3.705838918685913,3.92094261769671e-06,0.2803327441215515,0.003970520570874214,0.16190899908542633,0.22131840884685516,0.03798425570130348,0.6646454334259033,1.3024145364761353,0.0008982928120531142,60.687232971191406,-4.068812631885521e-05,3.80837736884132e-05,0.00010614260099828243,0.20605121552944183,0.27233657240867615,0.008952012285590172,0.5884725451469421,1.4489513635635376,,,,,
25,model.layers.7.self_attn.v_proj.weight,512,1024,0.0009765625,0.000815370527561754,2.075594902038574,-1.561423414386809e-05,0.48594483733177185,0.0003122749621979892,0.14426441490650177,0.2538912892341614,0.004167016129940748,0.7234729528427124,1.4626542329788208,0.00087866245303303,37.73556137084961,4.051570158480899e-06,3.993513746536337e-05,0.00010368052608100697,0.2296651005744934,0.25548604130744934,0.0059524173848330975,0.5140405297279358,1.470022439956665,,,,,
25,model.layers.7.self_attn.o_proj.weight,1024,2048,0.00048828125,0.00024312555615324527,2.231128454208374,-4.698407792602666e-06,0.7646307945251465,3.62068967660889e-05,0.1441323310136795,0.3539445102214813,0.01774098165333271,0.5156615376472473,1.4067286252975464,0.0005616151029244065,62.46422576904297,3.837072199530667e-06,3.4191769373137504e-05,3.572431160137057e-05,0.12831524014472961,0.36925262212753296,0.004938974976539612,0.7275333404541016,1.517938494682312,,,,,
25,model.layers.15.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00012588693061843514,3.5389766693115234,0.00042008538730442524,0.3586934804916382,0.00027733173919841647,0.2137422114610672,0.23817582428455353,0.0034477694425731897,0.4437476396560669,1.5452791452407837,0.00015438834088854492,44.0614013671875,-1.7118689356721006e-05,7.534120231866837e-05,2.877324732253328e-05,0.21447858214378357,0.2655462920665741,0.0023253881372511387,0.449238657951355,1.5550354719161987,0.08975449949502945,0.0913279801607132,0.7904577851295471,,
25,model.layers.15.self_attn.k_proj.weight,512,1024,0.0009765625,0.0008506719022989273,4.0124664306640625,3.6097578686167253e-06,0.31410056352615356,6.803897122154012e-05,0.25260424613952637,0.23823702335357666,0.0033328381832689047,0.5311688780784607,1.478194236755371,0.0008068490424193442,23.467466354370117,2.5482760975137353e-05,4.014986916445196e-05,6.118138117017224e-05,0.1960778832435608,0.3000953793525696,0.0067345271818339825,0.5637727975845337,1.4636361598968506,,,,,
25,model.layers.15.self_attn.v_proj.weight,512,1024,0.0009765625,0.0009155041771009564,1.8185032606124878,0.0005089854821562767,0.280608206987381,0.00025994080351665616,0.17552825808525085,0.26242557168006897,0.006661314982920885,0.6740132570266724,1.4351085424423218,0.0010270681232213974,36.241065979003906,2.4860377379809506e-05,3.225217369617894e-05,9.227708505932242e-05,0.21472887694835663,0.2782541811466217,0.008640903048217297,0.5374501347541809,1.4374526739120483,,,,0.3111725151538849,0.30319491028785706
25,model.layers.15.self_attn.o_proj.weight,1024,2048,0.00048828125,0.00045757234329357743,1.7881413698196411,0.0001663553121034056,0.5108736753463745,1.8478009224054404e-05,0.08803316950798035,0.46250423789024353,0.018702693283557892,0.5852295756340027,1.4339122772216797,0.0004657309618778527,21.618066787719727,1.0406616638647392e-05,3.2697327696951106e-05,5.749016418121755e-05,0.13416224718093872,0.3897603154182434,0.005313211586326361,0.6877227425575256,1.5168811082839966,,,,,
25,model.layers.19.self_attn.q_proj.weight,4096,1024,0.000244140625,0.00018847102182917297,3.5109260082244873,-0.00074600032530725,0.22099901735782623,0.0005901036784052849,0.2101277858018875,0.24487704038619995,0.00832999125123024,0.45876049995422363,1.5296039581298828,0.00016875442815944552,59.00530242919922,-2.4892981400626013e-06,7.156329957069829e-05,3.207851477782242e-05,0.1800563931465149,0.3110709488391876,0.003088017227128148,0.5018664598464966,1.5450712442398071,0.0958685502409935,0.09755074232816696,0.7604305744171143,,
25,model.layers.19.self_attn.k_proj.weight,512,1024,0.0009765625,0.000996419694274664,3.5671122074127197,1.5500405424972996e-05,0.21351712942123413,0.000395406736060977,0.2297172099351883,0.22986093163490295,0.009718788787722588,0.5975266098976135,1.380841851234436,0.0009746521827764809,48.76980972290039,1.0445506632095203e-05,3.8277048588497564e-05,5.329499254003167e-05,0.224799245595932,0.25765323638916016,0.008020453155040741,0.5790285468101501,1.428254246711731,,,,,
